trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1124 630.00  0.00 800.00 10.80  1
  1  791 440.00  0.00 800.00 520.00  1
  2 1169 650.00  0.00 800.00 520.00  0
  3  971 540.00  0.00 800.00 520.00  0
  4  881 490.00  0.00 800.00 520.00  0
  5  773 430.00  0.00 800.00 520.00  0
  6  844 470.00  0.00 800.00 260.00  0
  7  716 400.00  0.00 800.00 104.00  1
  8  610 340.00  0.00 800.00 260.00  0
  9    2  10.00  0.00 800.00  1.00  1
 10    2  20.00  0.00 800.00  0.71  1
 11  680 380.00  0.00 800.00 104.00  1
 12  699 390.00  0.00 800.00 156.00  0
 13    1  10.00  0.00 800.00  0.71  1
 14  590 330.00  0.00 800.00 104.00  1
 15  573 320.00  0.00 800.00 156.00  0
 16  518 290.00  0.00 800.00 104.00  1
 17  554 310.00  0.00 800.00 104.00  1
 18  879 490.00  0.00 800.00 156.00  0
 19  879 510.00  0.00 800.00 104.00  0
