Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.6042  1.7441    -5.2631 -0.2721
      1  -3.9309  1.2187    -6.3684 -2.6953
      2  -3.1928  0.7370    -3.9495 -2.6353
      3  -2.8076  0.7153    -3.3942 -2.3808
      4  -2.9791  0.6571    -3.5225 -2.7034
      5  -2.9091  0.5028    -3.1990 -2.7048
      6  -2.9269  0.3791    -3.1710 -2.9059
      7  -2.9085  0.2740    -3.1573 -2.9066
      8  -2.9365  0.3727    -3.2601 -2.9108
      9  -2.9208  0.2692    -3.1717 -2.9114
     10  -2.9107  0.1957    -3.1593 -2.9118
     11  -2.9028  0.1441    -3.1535 -2.9119
     12  -2.9040  0.1047    -3.1534 -2.9137
     13  -2.9364  0.2961    -3.3040 -2.9127
     14  -2.9149  0.2263    -3.1607 -2.9123
     15  -2.9087  0.1645    -3.1575 -2.9127
     16  -2.9047  0.1203    -3.1550 -2.9129
     17  -2.9056  0.0920    -3.1551 -2.9140
     18  -2.9085  0.0927    -3.1576 -2.9146
     19  -2.9062  0.0689    -3.1557 -2.9146

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0984  0.0601     0.0035  0.1894
      1   0.0962  0.0606     0.0029  0.1891
      2   0.1008  0.0595     0.0040  0.1898
      3   0.0976  0.0604     0.0023  0.1893
      4   0.0989  0.0595     0.0031  0.1893
      5   0.1097  0.0569     0.0096  0.1910
      6   0.1189  0.0536     0.0198  0.1922
      7   0.1233  0.0510     0.0294  0.1926
      8   0.1070  0.0517     0.0188  0.1873
      9   0.1099  0.0501     0.0254  0.1877
     10   0.1127  0.0486     0.0308  0.1882
     11   0.1172  0.0471     0.0368  0.1891
     12   0.1206  0.0456     0.0425  0.1897
     13   0.0724  0.0362     0.0180  0.1373
     14   0.0772  0.0361     0.0224  0.1418
     15   0.0788  0.0356     0.0253  0.1427
     16   0.0804  0.0351     0.0281  0.1437
     17   0.0833  0.0349     0.0309  0.1464
     18   0.0839  0.0352     0.0311  0.1475
     19   0.0848  0.0349     0.0329  0.1481

