trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  486 280.00  0.00 800.00  0.43  1
  1  698 390.00  0.00 800.00 104.00  1
  2  971 540.00  0.00 800.00 520.00  0
  3  754 420.00  0.00 800.00 260.00  0
  4  753 420.00  0.00 800.00 156.00  0
  5  645 360.00  0.00 800.00 156.00  1
  6  753 410.00  0.00 800.00 104.00  1
  7  753 420.00  0.00 800.00 104.00  1
  8  753 430.00  0.00 800.00 260.00  0
  9  753 440.00  0.00 800.00 104.00  1
 10  753 430.00  0.00 800.00 104.00  1
 11  753 400.00  0.00 800.00 104.00  0
 12  843 470.00  0.00 800.00 156.00  0
 13  825 460.00  0.00 800.00 156.00  0
 14  627 350.00  0.00 800.00 156.00  1
 15  807 450.00  0.00 800.00 156.00  1
 16  897 500.00  0.00 800.00 156.00  1
 17    6  10.00  0.00 800.00  6.44  1
 18  898 500.00  0.00 800.00 260.00  1
 19    5  10.00  0.00 800.00  4.30  1
