Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.0238  1.8458    -6.2322 -0.0666
      1  -1.2965  1.8283    -6.4863 -0.3940
      2  -1.6107  1.9444    -7.0654 -0.6272
      3  -2.8167  2.5170    -8.4335 -0.7105
      4  -4.6904  2.6307    -8.9943 -0.6913
      5  -4.7036  2.5855    -8.9870 -0.8263
      6  -4.7182  2.5368    -8.9791 -0.9938
      7  -3.7265  2.1920    -8.3626 -0.8976
      8  -3.5417  2.0172    -7.9519 -0.9985
      9  -3.4119  1.8728    -7.4539 -1.0710
     10  -4.3355  1.7878    -8.1080 -1.7631
     11  -3.7607  1.4662    -6.5611 -1.6567
     12  -3.7085  1.3392    -6.0160 -1.7509
     13  -3.2373  1.1964    -5.0951 -1.5203
     14  -3.6019  1.0505    -5.2454 -2.1771
     15  -3.8949  0.9596    -5.4466 -2.7283
     16  -3.6579  0.8625    -4.9527 -2.5979
     17  -3.4861  0.7900    -4.6368 -2.4756
     18  -3.6496  0.7094    -4.7128 -2.8157
     19  -3.5290  0.6484    -4.4808 -2.7340

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0888  0.0649     0.0000  0.1885
      1   0.0850  0.0655     0.0000  0.1880
      2   0.0775  0.0670     0.0000  0.1874
      3   0.0174  0.0253     0.0000  0.0676
      4   0.0023  0.0035     0.0000  0.0062
      5   0.0034  0.0038     0.0000  0.0066
      6   0.0046  0.0038     0.0000  0.0068
      7   0.0049  0.0039     0.0000  0.0070
      8   0.0059  0.0036     0.0000  0.0080
      9   0.0066  0.0031     0.0000  0.0087
     10   0.0062  0.0029     0.0000  0.0069
     11   0.0065  0.0028     0.0000  0.0070
     12   0.0069  0.0024     0.0001  0.0072
     13   0.0070  0.0024     0.0001  0.0078
     14   0.0071  0.0025     0.0001  0.0089
     15   0.0072  0.0025     0.0001  0.0093
     16   0.0074  0.0026     0.0002  0.0102
     17   0.0076  0.0027     0.0003  0.0109
     18   0.0078  0.0029     0.0003  0.0115
     19   0.0080  0.0030     0.0004  0.0120

