Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.0744  2.4700    -9.0471 -1.3581
      1  -3.1526  1.4101    -5.3802 -1.1565
      2  -4.2288  0.8417    -5.4835 -3.2191
      3  -3.6892  0.5884    -4.4650 -3.1682
      4  -3.4091  0.4816    -3.9489 -3.0278
      5  -3.5730  0.3758    -4.0343 -3.3996
      6  -3.7117  0.3456    -4.1486 -3.5530
      7  -3.5988  0.6246    -4.1537 -3.3136
      8  -3.5655  0.4731    -3.9749 -3.3615
      9  -3.6395  0.4259    -4.0508 -3.4497
     10  -3.6244  0.3242    -3.9529 -3.4527
     11  -3.6351  0.2554    -3.9521 -3.4678
     12  -3.6293  0.2058    -3.9487 -3.4686
     13  -3.6246  0.1739    -3.9453 -3.4689
     14  -3.6221  0.1549    -3.9433 -3.4691
     15  -3.6311  0.1386    -3.9438 -3.4778
     16  -3.6297  0.1316    -3.9427 -3.4778
     17  -3.6287  0.1276    -3.9418 -3.4777
     18  -3.6270  0.1246    -3.9404 -3.4774
     19  -3.6647  0.0944    -3.9432 -3.5416

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0066  0.1898
      1   0.1017  0.0586     0.0070  0.1898
      2   0.1016  0.0587     0.0068  0.1898
      3   0.1024  0.0583     0.0080  0.1899
      4   0.1034  0.0580     0.0089  0.1900
      5   0.1075  0.0567     0.0127  0.1907
      6   0.1071  0.0570     0.0126  0.1907
      7   0.0581  0.0419     0.0013  0.1376
      8   0.0614  0.0412     0.0050  0.1397
      9   0.0619  0.0398     0.0069  0.1366
     10   0.0639  0.0392     0.0097  0.1376
     11   0.0673  0.0390     0.0132  0.1405
     12   0.0683  0.0386     0.0149  0.1411
     13   0.0695  0.0383     0.0165  0.1418
     14   0.0703  0.0381     0.0177  0.1423
     15   0.0725  0.0380     0.0201  0.1441
     16   0.0730  0.0378     0.0210  0.1443
     17   0.0735  0.0377     0.0216  0.1446
     18   0.0742  0.0375     0.0224  0.1450
     19   0.0764  0.0376     0.0241  0.1474

