Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.3902  1.4482    -4.1194 -0.1370
      1  -2.0831  1.3739    -5.4939 -1.3211
      2  -2.4463  1.4528    -6.4562 -1.7170
      3  -2.7932  1.6443    -7.3934 -1.9825
      4  -4.0867  2.2329    -8.7342 -2.1403
      5  -2.7975  1.2473    -5.6798 -2.1161
      6  -2.5213  0.9665    -3.7190 -2.1087
      7  -2.4497  1.1753    -4.9247 -1.8705
      8  -2.3214  1.0590    -3.7497 -1.8539
      9  -2.2642  0.8222    -2.7715 -1.9736
     10  -2.1884  0.6558    -2.5725 -1.9754
     11  -2.1713  0.5031    -2.5442 -2.1149
     12  -2.3432  0.8621    -2.8874 -2.1151
     13  -2.3643  0.7903    -2.8643 -2.1262
     14  -2.2892  0.7709    -2.6935 -2.1195
     15  -2.4694  1.0151    -3.6744 -2.1233
     16  -3.5574  2.1978    -8.5186 -1.0488
     17  -3.1970  1.8708    -8.0244 -1.5003
     18  -2.9168  1.5096    -7.0620 -1.9051
     19  -2.7292  1.1726    -5.2326 -2.0428

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0953  0.0618     0.0001  0.1891
      1   0.0923  0.0628     0.0001  0.1887
      2   0.0892  0.0633     0.0001  0.1882
      3   0.0834  0.0646     0.0001  0.1874
      4   0.0281  0.0354     0.0000  0.1042
      5   0.0427  0.0409     0.0001  0.1266
      6   0.0542  0.0435     0.0001  0.1401
      7   0.0411  0.0338     0.0000  0.1033
      8   0.0465  0.0359     0.0001  0.1126
      9   0.0519  0.0357     0.0002  0.1168
     10   0.0579  0.0362     0.0046  0.1231
     11   0.0625  0.0358     0.0097  0.1269
     12   0.0373  0.0231     0.0001  0.0757
     13   0.0381  0.0229     0.0006  0.0762
     14   0.0398  0.0232     0.0011  0.0785
     15   0.0296  0.0188     0.0001  0.0600
     16   0.0063  0.0078     0.0000  0.0188
     17   0.0083  0.0080     0.0000  0.0200
     18   0.0098  0.0078     0.0000  0.0207
     19   0.0109  0.0075     0.0000  0.0215

