Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.2089  1.6619    -5.1956 -0.2253
      1  -3.3227  1.3648    -6.6939 -2.1588
      2  -2.5853  0.8192    -3.3071 -2.0672
      3  -2.8687  0.7738    -3.4681 -2.4987
      4  -3.0337  0.7974    -3.7896 -2.7226
      5  -2.9230  0.5218    -3.1713 -2.7234
      6  -2.8610  0.9519    -3.8210 -2.4117
      7  -2.7552  0.8586    -3.2121 -2.3876
      8  -2.8919  1.6207    -7.3240 -1.3024
      9  -2.6839  1.2726    -5.6837 -1.5016
     10  -2.6402  0.9919    -3.6109 -1.9328
     11  -2.6297  0.7823    -3.1510 -2.1817
     12  -2.6327  0.6262    -3.1125 -2.3764
     13  -2.6612  0.5340    -3.1121 -2.4166
     14  -2.6262  0.4094    -3.0249 -2.4180
     15  -2.6751  0.4239    -3.0959 -2.4950
     16  -2.6479  0.3303    -3.0152 -2.4933
     17  -2.6533  0.2588    -3.0119 -2.5856
     18  -2.6443  0.1962    -2.9656 -2.5911
     19  -2.6602  0.1857    -3.0267 -2.6454

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0967  0.0607     0.0021  0.1892
      1   0.0936  0.0615     0.0017  0.1887
      2   0.1002  0.0600     0.0024  0.1898
      3   0.1007  0.0598     0.0024  0.1898
      4   0.0999  0.0601     0.0021  0.1897
      5   0.1116  0.0563     0.0114  0.1913
      6   0.0588  0.0439     0.0001  0.1416
      7   0.0634  0.0454     0.0001  0.1489
      8   0.0198  0.0192     0.0000  0.0537
      9   0.0223  0.0190     0.0000  0.0553
     10   0.0254  0.0190     0.0001  0.0584
     11   0.0286  0.0191     0.0001  0.0613
     12   0.0316  0.0194     0.0019  0.0648
     13   0.0346  0.0203     0.0034  0.0690
     14   0.0368  0.0202     0.0066  0.0712
     15   0.0367  0.0205     0.0059  0.0717
     16   0.0393  0.0206     0.0081  0.0742
     17   0.0416  0.0206     0.0099  0.0762
     18   0.0426  0.0204     0.0115  0.0771
     19   0.0438  0.0208     0.0122  0.0793

