Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5539  1.6767    -9.1991 -4.1662
      1  -5.2800  1.0078    -6.7722 -3.9953
      2  -4.6159  0.7175    -5.5154 -3.8067
      3  -4.1839  0.6305    -4.8054 -3.5112
      4  -4.0117  0.5805    -4.5353 -3.3507
      5  -3.7890  0.6280    -4.3373 -2.9498
      6  -3.4574  0.8110    -4.1858 -2.2198
      7  -3.0682  0.9747    -3.9991 -1.5532
      8  -2.5953  1.1719    -3.9145 -0.8964
      9  -2.8435  0.9359    -3.8575 -1.7218
     10  -2.5367  1.2038    -4.3171 -1.1409
     11  -2.4442  0.9833    -3.5764 -1.1936
     12  -2.5754  0.8117    -3.5485 -1.6726
     13  -2.6522  0.6751    -3.5358 -1.9565
     14  -2.7117  0.5738    -3.5442 -2.1512
     15  -2.6037  0.5199    -3.3538 -2.1137
     16  -2.6829  0.4638    -3.3887 -2.2320
     17  -2.6097  0.4126    -3.2529 -2.1950
     18  -2.7274  0.4253    -3.3704 -2.3709
     19  -2.7503  0.3665    -3.3737 -2.4125

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1028  0.0587     0.0054  0.1900
      1   0.1024  0.0590     0.0048  0.1900
      2   0.1022  0.0591     0.0049  0.1900
      3   0.0999  0.0603     0.0036  0.1898
      4   0.0991  0.0601     0.0044  0.1897
      5   0.0873  0.0609     0.0028  0.1874
      6   0.0456  0.0411     0.0006  0.1300
      7   0.0226  0.0197     0.0001  0.0583
      8   0.0123  0.0088     0.0001  0.0262
      9   0.0145  0.0095     0.0001  0.0294
     10   0.0099  0.0063     0.0001  0.0189
     11   0.0104  0.0060     0.0001  0.0191
     12   0.0115  0.0064     0.0003  0.0202
     13   0.0125  0.0066     0.0005  0.0210
     14   0.0133  0.0067     0.0007  0.0227
     15   0.0140  0.0070     0.0009  0.0242
     16   0.0147  0.0072     0.0011  0.0252
     17   0.0155  0.0074     0.0013  0.0263
     18   0.0147  0.0070     0.0011  0.0249
     19   0.0155  0.0071     0.0014  0.0257

