trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1266 710.00  0.00 800.00  6.44  0
  1  655 370.00  0.00 800.00  8.60  1
  2  695 390.00  0.00 800.00 21.50  0
  3  693 390.00  0.00 800.00 12.90  1
  4  783 440.00  0.00 800.00 12.90  1
  5  713 400.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  0
  7  694 390.00  0.00 800.00 17.20  0
  8  710 400.00  0.00 800.00 10.80  0
  9 1419 790.00  0.00 800.00 156.00  0
 10  618 350.00  0.00 800.00  6.44  1
 11  655 370.00  0.00 800.00  8.60  1
 12  638 360.00  0.00 800.00 10.80  1
 13  657 370.00  0.00 800.00 12.90  1
 14  784 440.00  0.00 800.00 17.20  0
 15  657 360.00  0.00 800.00 17.20  1
 16  748 420.00  0.00 800.00 17.20  0
 17  692 390.00  0.00 800.00 10.80  1
 18  748 430.00  0.00 800.00 21.50  0
 19  748 410.00  0.00 800.00 12.90  1
