trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  470 270.00  0.00 800.00  1.00  1
  1  716 400.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  1
  3  822 460.00  0.00 800.00 26.00  1
  4  769 430.00  0.00 800.00 52.00  1
  5  608 340.00  0.00 800.00 104.00  0
  6  751 420.00  0.00 800.00 52.00  1
  7  626 350.00  0.00 800.00 104.00  0
  8  751 400.00  0.00 800.00 104.00  0
  9  859 480.00  0.00 800.00 52.00  0
 10  751 410.00  0.00 800.00 26.00  1
 11  751 430.00  0.00 800.00 26.00  1
 12  751 400.00  0.00 800.00 26.00  1
 13  751 430.00  0.00 800.00 26.00  1
 14  751 420.00  0.00 800.00 104.00  0
 15  751 420.00  0.00 800.00 104.00  0
 16  751 440.00  0.00 800.00 26.00  1
 17  751 430.00  0.00 800.00 104.00  0
 18  751 410.00  0.00 800.00 26.00  1
 19  751 420.00  0.00 800.00 104.00  0
