Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6157  2.7284    -9.0007 -0.4893
      1  -2.3191  1.4667    -4.6059 -0.2537
      2  -3.4735  0.8679    -4.7126 -2.4439
      3  -4.1358  0.6295    -4.9046 -3.6911
      4  -4.4320  0.6021    -5.1075 -4.1337
      5  -4.2254  0.4612    -4.6802 -4.0057
      6  -4.2530  0.3616    -4.6727 -4.2197
      7  -4.2190  0.2502    -4.4751 -4.2198
      8  -4.2140  0.1831    -4.4722 -4.2205
      9  -4.2084  0.1392    -4.4673 -4.2208
     10  -4.2095  0.1047    -4.4671 -4.2215
     11  -4.2103  0.0819    -4.4671 -4.2221
     12  -4.2106  0.0680    -4.4670 -4.2224
     13  -4.2110  0.0589    -4.4670 -4.2227
     14  -4.2107  0.0530    -4.4667 -4.2228
     15  -4.2105  0.0496    -4.4665 -4.2229
     16  -4.2109  0.0467    -4.4665 -4.2232
     17  -4.2108  0.0454    -4.4664 -4.2232
     18  -4.2109  0.0444    -4.4664 -4.2234
     19  -4.2109  0.0436    -4.4662 -4.2234

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1019  0.0586     0.0071  0.1899
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1015  0.0587     0.0066  0.1898
      3   0.1006  0.0590     0.0057  0.1896
      4   0.0999  0.0593     0.0050  0.1895
      5   0.1032  0.0588     0.0068  0.1902
      6   0.1126  0.0561     0.0133  0.1916
      7   0.1214  0.0527     0.0236  0.1926
      8   0.1234  0.0511     0.0293  0.1927
      9   0.1282  0.0489     0.0364  0.1933
     10   0.1287  0.0484     0.0380  0.1933
     11   0.1291  0.0480     0.0394  0.1933
     12   0.1293  0.0478     0.0401  0.1933
     13   0.1295  0.0476     0.0410  0.1933
     14   0.1298  0.0473     0.0420  0.1934
     15   0.1301  0.0470     0.0428  0.1934
     16   0.1303  0.0469     0.0434  0.1934
     17   0.1305  0.0467     0.0439  0.1934
     18   0.1306  0.0466     0.0442  0.1934
     19   0.1307  0.0465     0.0448  0.1934

