trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  264 150.00  0.00 800.00 26.00  1
  1  753 420.00  0.00 800.00 156.00  0
  2  822 460.00  0.00 800.00 26.00  0
  3  783 440.00  0.00 800.00 12.90  0
  4  745 420.00  0.00 800.00  8.60  0
  5  744 420.00  0.00 800.00  6.44  0
  6  779 440.00  0.00 800.00  4.30  1
  7  655 370.00  0.00 800.00  8.60  1
  8  744 420.00  0.00 800.00  6.44  1
  9  726 410.00  0.00 800.00  6.44  0
 10  617 350.00  0.00 800.00  4.30  1
 11  762 430.00  0.00 800.00  6.44  1
 12  800 450.00  0.00 800.00 10.80  1
 13 1421 790.00  0.00 800.00 520.00  0
 14 1421 780.00  0.00 800.00 260.00  0
 15  909 510.00  0.00 800.00 12.90  0
 16  891 500.00  0.00 800.00 12.90  0
 17  890 500.00  0.00 800.00 10.80  0
 18  564 320.00  0.00 800.00  6.44  1
 19  836 470.00  0.00 800.00 10.80  0
