Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1649  1.3983    -3.6705 -0.1124
      1  -1.6684  1.2813    -4.2232 -0.9551
      2  -1.4130  1.1674    -2.9441 -0.8667
      3  -1.2574  1.1458    -2.4051 -0.7993
      4  -1.3917  1.7827    -6.4617 -0.3401
      5  -1.2485  1.4684    -4.9690 -0.5977
      6  -1.0872  1.2993    -3.5138 -0.5649
      7  -3.0796  2.9509    -8.7176 -0.1414
      8  -2.3949  2.7872    -8.4442 -0.1091
      9  -1.7390  2.4515    -7.9063 -0.0900
     10  -1.2246  2.0114    -6.8481 -0.0794
     11  -0.8832  1.5688    -4.8227 -0.0738
     12  -0.6812  1.1913    -1.8426 -0.0709
     13  -0.5695  0.9007    -1.3991 -0.0694
     14  -0.4816  0.7306    -1.2162 -0.0638
     15  -0.5519  0.6854    -1.2663 -0.0910
     16  -0.6069  0.6156    -1.2909 -0.1369
     17  -0.5049  0.8260    -1.2368 -0.0699
     18  -0.4368  0.6581    -1.0723 -0.0660
     19  -0.3865  0.5354    -1.0131 -0.0621

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0961  0.0618     0.0001  0.1892
      1   0.0931  0.0624     0.0001  0.1886
      2   0.0979  0.0610     0.0001  0.1893
      3   0.0966  0.0606     0.0001  0.1889
      4   0.0482  0.0453     0.0000  0.1388
      5   0.0583  0.0465     0.0000  0.1481
      6   0.0656  0.0488     0.0001  0.1581
      7   0.0043  0.0068     0.0000  0.0153
      8   0.0062  0.0075     0.0000  0.0180
      9   0.0081  0.0076     0.0000  0.0193
     10   0.0096  0.0074     0.0000  0.0200
     11   0.0106  0.0071     0.0000  0.0204
     12   0.0113  0.0068     0.0001  0.0206
     13   0.0116  0.0066     0.0004  0.0207
     14   0.0124  0.0068     0.0006  0.0220
     15   0.0131  0.0073     0.0006  0.0242
     16   0.0140  0.0077     0.0008  0.0258
     17   0.0108  0.0055     0.0004  0.0187
     18   0.0113  0.0056     0.0006  0.0192
     19   0.0119  0.0057     0.0007  0.0197

