Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4716  1.7080    -9.1896 -4.0416
      1  -5.2065  1.0257    -6.7663 -3.9037
      2  -4.5522  0.7077    -5.5088 -3.7758
      3  -4.1413  0.5734    -4.7447 -3.6957
      4  -3.8595  0.5795    -4.4151 -3.3956
      5  -3.6197  0.7244    -4.1938 -2.7332
      6  -3.7276  0.5056    -4.1879 -3.5135
      7  -3.6819  0.4060    -4.0048 -3.5217
      8  -3.6944  0.2871    -3.9793 -3.6719
      9  -3.6879  0.2158    -3.9506 -3.6903
     10  -3.6847  0.1672    -3.9483 -3.6910
     11  -3.6909  0.1217    -3.9482 -3.6959
     12  -3.6290  0.2776    -3.9440 -3.4559
     13  -3.6591  0.2144    -3.9450 -3.5056
     14  -3.6672  0.1659    -3.9449 -3.5370
     15  -3.6647  0.1350    -3.9430 -3.5384
     16  -3.6705  0.1104    -3.9431 -3.5688
     17  -3.6697  0.0979    -3.9424 -3.5695
     18  -3.6689  0.0902    -3.9416 -3.5698
     19  -3.6732  0.0802    -3.9418 -3.6016

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0590     0.0053  0.1898
      1   0.1012  0.0590     0.0052  0.1898
      2   0.1017  0.0587     0.0060  0.1898
      3   0.1016  0.0588     0.0057  0.1898
      4   0.0964  0.0597     0.0037  0.1886
      5   0.0776  0.0593     0.0009  0.1825
      6   0.0929  0.0578     0.0045  0.1864
      7   0.1034  0.0568     0.0084  0.1889
      8   0.1077  0.0545     0.0158  0.1894
      9   0.1100  0.0532     0.0202  0.1897
     10   0.1117  0.0523     0.0233  0.1899
     11   0.1143  0.0508     0.0285  0.1902
     12   0.0604  0.0364     0.0103  0.1286
     13   0.0656  0.0367     0.0144  0.1342
     14   0.0680  0.0364     0.0170  0.1360
     15   0.0692  0.0361     0.0188  0.1367
     16   0.0709  0.0358     0.0212  0.1379
     17   0.0714  0.0357     0.0218  0.1381
     18   0.0720  0.0355     0.0227  0.1386
     19   0.0733  0.0353     0.0241  0.1396

