Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.4889  1.7147    -9.1929 -4.0244
      1  -5.0780  0.9904    -6.5157 -3.7818
      2  -4.4078  0.7307    -5.2615 -3.5446
      3  -4.1018  0.6328    -4.7367 -3.3574
      4  -4.3522  0.4774    -4.8358 -4.1401
      5  -4.2055  0.4699    -4.6337 -4.0012
      6  -4.2366  0.3402    -4.6249 -4.2212
      7  -4.4131  0.7194    -5.0031 -4.1179
      8  -4.4891  0.6518    -5.0414 -4.2535
      9  -4.5102  0.5205    -4.9838 -4.3936
     10  -4.4832  0.3867    -4.7934 -4.4206
     11  -4.4833  0.2857    -4.7562 -4.4636
     12  -4.4725  0.2127    -4.7342 -4.4677
     13  -4.4691  0.1586    -4.7314 -4.4766
     14  -4.4695  0.1219    -4.7311 -4.4793
     15  -4.4776  0.0901    -4.7313 -4.4875
     16  -4.4769  0.0704    -4.7307 -4.4876
     17  -4.4770  0.0583    -4.7307 -4.4878
     18  -4.4771  0.0508    -4.7306 -4.4880
     19  -4.5469  0.2546    -4.9778 -4.4836

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1035  0.0585     0.0055  0.1901
      1   0.1026  0.0590     0.0044  0.1900
      2   0.1015  0.0595     0.0039  0.1899
      3   0.1010  0.0597     0.0046  0.1899
      4   0.1099  0.0574     0.0087  0.1912
      5   0.1104  0.0579     0.0075  0.1915
      6   0.1196  0.0540     0.0190  0.1925
      7   0.0595  0.0425     0.0001  0.1383
      8   0.0637  0.0441     0.0001  0.1456
      9   0.0705  0.0444     0.0038  0.1515
     10   0.0766  0.0431     0.0107  0.1551
     11   0.0780  0.0424     0.0146  0.1556
     12   0.0824  0.0415     0.0200  0.1581
     13   0.0845  0.0408     0.0235  0.1592
     14   0.0849  0.0406     0.0243  0.1593
     15   0.0892  0.0402     0.0284  0.1624
     16   0.0895  0.0400     0.0293  0.1625
     17   0.0897  0.0399     0.0297  0.1626
     18   0.0899  0.0398     0.0301  0.1627
     19   0.0317  0.0151     0.0076  0.0560

