Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6149  2.7288    -9.0006 -0.4882
      1  -2.3018  1.4570    -4.5788 -0.2514
      2  -1.1480  0.9193    -2.3404 -0.1316
      3  -1.7929  0.6947    -2.5100 -1.3313
      4  -2.0691  0.6376    -2.6684 -1.7426
      5  -2.2292  0.6366    -2.9586 -1.9536
      6  -2.6958  1.0679    -4.8160 -2.1196
      7  -2.4227  0.7376    -3.2172 -2.1146
      8  -2.5020  0.6808    -3.3229 -2.1816
      9  -2.8847  1.0518    -4.8300 -2.2676
     10  -2.6857  0.8030    -3.6526 -2.2624
     11  -2.5803  0.6347    -3.1603 -2.2561
     12  -2.6980  0.6713    -3.3741 -2.3889
     13  -2.6311  0.5255    -3.1304 -2.3888
     14  -2.6721  0.4651    -3.1439 -2.4306
     15  -2.6338  0.3637    -3.0672 -2.4277
     16  -2.6540  0.3023    -3.0752 -2.4847
     17  -2.6326  0.2375    -2.9812 -2.4785
     18  -2.6002  0.2528    -2.8967 -2.4293
     19  -2.6080  0.2015    -2.8964 -2.4490

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1020  0.0586     0.0073  0.1899
      1   0.1022  0.0585     0.0075  0.1899
      2   0.1025  0.0583     0.0081  0.1899
      3   0.1013  0.0589     0.0064  0.1898
      4   0.1005  0.0590     0.0059  0.1896
      5   0.0985  0.0593     0.0051  0.1892
      6   0.0425  0.0388     0.0001  0.1202
      7   0.0527  0.0402     0.0015  0.1306
      8   0.0559  0.0423     0.0021  0.1384
      9   0.0230  0.0187     0.0001  0.0563
     10   0.0271  0.0193     0.0003  0.0607
     11   0.0305  0.0196     0.0017  0.0645
     12   0.0277  0.0180     0.0011  0.0584
     13   0.0303  0.0181     0.0028  0.0610
     14   0.0323  0.0192     0.0037  0.0652
     15   0.0348  0.0193     0.0064  0.0676
     16   0.0373  0.0199     0.0077  0.0714
     17   0.0397  0.0200     0.0093  0.0738
     18   0.0377  0.0187     0.0089  0.0688
     19   0.0392  0.0186     0.0103  0.0705

