trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0   62  40.00  0.00 800.00 10.80  1
  1  716 400.00  0.00 800.00 104.00  0
  2  745 420.00  0.00 800.00  8.60  0
  3  742 420.00  0.00 800.00  3.00  1
  4  654 370.00  0.00 800.00  6.44  1
  5  744 420.00  0.00 800.00  6.44  0
  6  654 380.00  0.00 800.00  8.60  0
  7  654 370.00  0.00 800.00  8.60  1
  8  762 430.00  0.00 800.00  6.44  1
  9  800 450.00  0.00 800.00 10.80  0
 10  744 420.00  0.00 800.00  6.44  1
 11  726 410.00  0.00 800.00  6.44  1
 12  728 410.00  0.00 800.00 10.80  0
 13  619 350.00  0.00 800.00  8.60  1
 14  799 450.00  0.00 800.00  8.60  0
 15  619 340.00  0.00 800.00 10.80  0
 16  726 410.00  0.00 800.00  6.44  1
 17  726 390.00  0.00 800.00  8.60  0
 18  726 430.00  0.00 800.00  4.30  1
 19  726 400.00  0.00 800.00  8.60  0
