Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.7409  2.0948    -9.1145 -2.6335
      1  -7.4233  1.2219    -6.5435 -5.8853
      2  -6.5517  0.8164    -7.6330 -5.8086
      3  -5.9984  0.6474    -6.6750 -5.5813
      4  -5.8345  0.5787    -6.3163 -5.4880
      5  -5.6759  0.6033    -6.1770 -5.1356
      6  -5.1752  1.0648    -6.0503 -2.9415
      7  -4.3707  1.3955    -5.9970 -1.7931
      8  -4.8667  1.0233    -5.9972 -3.1861
      9  -4.3441  1.2472    -6.0265 -2.2267
     10  -4.5414  1.0140    -5.8013 -3.1284
     11  -4.5447  0.8590    -5.6923 -3.3697
     12  -4.2021  0.9584    -5.4535 -2.8603
     13  -4.3495  0.7991    -5.4409 -3.4051
     14  -4.0475  1.0461    -5.4571 -2.7090
     15  -4.0267  0.8746    -5.2114 -2.9205
     16  -4.0151  0.7607    -5.1335 -2.9964
     17  -4.1561  0.6605    -5.1871 -3.3452
     18  -4.3353  0.6278    -5.3078 -3.6343
     19  -4.2471  0.5652    -5.1532 -3.5801

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1016  0.0588     0.0064  0.1898
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1008  0.0591     0.0059  0.1897
      3   0.1001  0.0595     0.0046  0.1896
      4   0.1031  0.0590     0.0058  0.1902
      5   0.1002  0.0598     0.0046  0.1898
      6   0.0394  0.0373     0.0001  0.1139
      7   0.0126  0.0104     0.0000  0.0301
      8   0.0156  0.0116     0.0001  0.0344
      9   0.0094  0.0064     0.0000  0.0187
     10   0.0107  0.0066     0.0001  0.0198
     11   0.0112  0.0064     0.0001  0.0200
     12   0.0093  0.0052     0.0001  0.0163
     13   0.0102  0.0055     0.0001  0.0178
     14   0.0078  0.0042     0.0000  0.0128
     15   0.0082  0.0039     0.0001  0.0129
     16   0.0084  0.0037     0.0003  0.0129
     17   0.0088  0.0039     0.0004  0.0133
     18   0.0088  0.0038     0.0004  0.0132
     19   0.0092  0.0040     0.0004  0.0135

