trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  945 530.00  0.00 800.00 12.90  0
  1  707 400.00  0.00 800.00  4.30  1
  2  745 420.00  0.00 800.00  8.60  1
  3  605 340.00  0.00 800.00 21.50  1
  4  695 390.00  0.00 800.00 21.50  0
  5  676 380.00  0.00 800.00 17.20  1
  6  713 400.00  0.00 800.00 21.50  0
  7  676 400.00  0.00 800.00 12.90  0
  8 1419 790.00  0.00 800.00 156.00  0
  9  584 330.00  0.00 800.00 10.80  1
 10  694 390.00  0.00 800.00 17.20  0
 11  638 360.00  0.00 800.00 10.80  1
 12  712 400.00  0.00 800.00 17.20  0
 13  692 390.00  0.00 800.00 10.80  1
 14  730 410.00  0.00 800.00 17.20  0
 15  730 420.00  0.00 800.00 21.50  0
 16  639 360.00  0.00 800.00 12.90  1
 17  730 430.00  0.00 800.00 21.50  0
 18  712 400.00  0.00 800.00 17.20  0
 19  657 370.00  0.00 800.00 12.90  0
