Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.7617  1.3788    -3.4626 -0.1855
      1  -2.6655  1.0868    -4.2083 -1.8605
      2  -3.1182  1.0782    -5.3666 -2.5312
      3  -2.7837  0.9383    -3.7918 -2.3345
      4  -2.6892  0.6767    -3.1245 -2.3870
      5  -2.7065  0.5190    -3.1085 -2.6410
      6  -2.6724  0.3782    -3.0433 -2.6419
      7  -2.6516  0.2796    -2.9308 -2.6424
      8  -2.6566  0.2079    -2.9354 -2.6497
      9  -2.6555  0.1553    -2.9311 -2.6513
     10  -2.6514  0.1160    -2.9007 -2.6513
     11  -2.6488  0.0894    -2.8988 -2.6513
     12  -2.6460  0.0700    -2.8963 -2.6513
     13  -2.6453  0.0591    -2.8957 -2.6513
     14  -2.6469  0.0541    -2.8966 -2.6520
     15  -2.6471  0.0504    -2.8967 -2.6522
     16  -2.6504  0.0566    -2.9000 -2.6524
     17  -2.6399  0.0405    -2.8896 -2.6517
     18  -2.6389  0.0287    -2.8887 -2.6516
     19  -2.6390  0.0218    -2.8887 -2.6518

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0982  0.0607     0.0009  0.1895
      1   0.0965  0.0615     0.0001  0.1894
      2   0.0951  0.0622     0.0001  0.1893
      3   0.0927  0.0616     0.0001  0.1884
      4   0.0997  0.0590     0.0036  0.1893
      5   0.1107  0.0560     0.0124  0.1910
      6   0.1159  0.0535     0.0212  0.1916
      7   0.1200  0.0517     0.0277  0.1921
      8   0.1257  0.0489     0.0370  0.1928
      9   0.1278  0.0475     0.0420  0.1930
     10   0.1291  0.0466     0.0448  0.1931
     11   0.1300  0.0459     0.0471  0.1931
     12   0.1310  0.0453     0.0492  0.1932
     13   0.1314  0.0450     0.0502  0.1933
     14   0.1354  0.0436     0.0551  0.1939
     15   0.1362  0.0431     0.0568  0.1939
     16   0.1392  0.0424     0.0595  0.1945
     17   0.1142  0.0433     0.0437  0.1852
     18   0.1175  0.0425     0.0474  0.1863
     19   0.1203  0.0418     0.0505  0.1872

