Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.5835  1.6570    -5.1120 -0.2749
      1  -3.8631  1.0358    -5.2549 -2.6983
      2  -4.5542  0.8450    -5.7769 -3.9608
      3  -4.1037  0.6464    -4.6953 -3.7274
      4  -3.9446  0.6220    -4.4344 -3.5197
      5  -3.9879  0.4566    -4.4188 -3.9255
      6  -3.9878  0.3396    -4.4031 -3.9565
      7  -3.9781  0.2482    -4.3801 -3.9572
      8  -3.9787  0.1919    -4.3753 -3.9592
      9  -3.9791  0.1555    -4.3722 -3.9607
     10  -3.9793  0.1326    -4.3700 -3.9616
     11  -4.3576  0.7597    -5.3749 -3.9077
     12  -4.7329  1.3039    -7.5026 -2.8322
     13  -4.7281  1.0723    -6.7740 -3.8406
     14  -4.7248  0.9051    -6.3256 -4.0070
     15  -5.2259  1.3426    -8.0411 -3.7345
     16  -5.2529  1.1863    -7.8135 -4.1504
     17  -4.9964  0.8951    -6.5234 -4.1730
     18  -4.8657  0.7204    -6.0089 -4.1785
     19  -4.7634  0.6157    -5.7372 -4.1457

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0598     0.0038  0.1897
      1   0.0991  0.0601     0.0033  0.1896
      2   0.0982  0.0608     0.0027  0.1896
      3   0.0996  0.0605     0.0021  0.1898
      4   0.0988  0.0606     0.0022  0.1897
      5   0.1098  0.0570     0.0095  0.1911
      6   0.1127  0.0552     0.0165  0.1914
      7   0.1145  0.0539     0.0211  0.1915
      8   0.1158  0.0530     0.0242  0.1916
      9   0.1169  0.0523     0.0266  0.1917
     10   0.1177  0.0518     0.0284  0.1918
     11   0.0196  0.0121     0.0001  0.0388
     12   0.0098  0.0072     0.0000  0.0198
     13   0.0107  0.0069     0.0000  0.0201
     14   0.0113  0.0066     0.0001  0.0203
     15   0.0071  0.0039     0.0000  0.0120
     16   0.0076  0.0036     0.0001  0.0122
     17   0.0082  0.0038     0.0001  0.0128
     18   0.0087  0.0039     0.0002  0.0132
     19   0.0092  0.0041     0.0004  0.0136

