Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6113  2.7303    -9.0002 -0.4843
      1  -2.3003  1.4601    -4.5804 -0.2492
      2  -3.4569  0.8633    -4.6926 -2.4408
      3  -4.1198  0.6288    -4.8400 -3.6821
      4  -3.8324  0.5018    -4.3815 -3.5066
      5  -3.9854  0.4678    -4.4554 -3.7647
      6  -3.9630  0.3359    -4.4135 -3.7746
      7  -3.9697  0.2588    -4.4066 -3.8168
      8  -3.9920  0.2080    -4.4125 -3.9613
      9  -3.9916  0.1748    -4.4087 -3.9627
     10  -3.9866  0.1393    -4.3959 -3.9627
     11  -3.9845  0.1226    -4.3898 -3.9628
     12  -3.9847  0.1151    -4.3889 -3.9632
     13  -3.9850  0.1103    -4.3880 -3.9638
     14  -3.9854  0.1070    -4.3872 -3.9645
     15  -3.9856  0.1049    -4.3864 -3.9650
     16  -3.9847  0.1019    -4.3831 -3.9649
     17  -3.9834  0.0987    -4.3781 -3.9649
     18  -3.9834  0.0983    -4.3778 -3.9650
     19  -3.9821  0.0956    -4.3727 -3.9650

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1018  0.0587     0.0069  0.1899
      2   0.1017  0.0588     0.0064  0.1899
      3   0.1012  0.0592     0.0054  0.1898
      4   0.1014  0.0587     0.0065  0.1897
      5   0.1016  0.0579     0.0073  0.1895
      6   0.1044  0.0564     0.0126  0.1898
      7   0.1075  0.0549     0.0174  0.1901
      8   0.1138  0.0536     0.0221  0.1913
      9   0.1150  0.0529     0.0245  0.1914
     10   0.1159  0.0522     0.0267  0.1915
     11   0.1164  0.0519     0.0279  0.1915
     12   0.1168  0.0516     0.0288  0.1915
     13   0.1174  0.0512     0.0300  0.1916
     14   0.1181  0.0509     0.0312  0.1917
     15   0.1187  0.0505     0.0323  0.1917
     16   0.1189  0.0503     0.0329  0.1917
     17   0.1193  0.0501     0.0338  0.1918
     18   0.1195  0.0500     0.0342  0.1918
     19   0.1198  0.0497     0.0350  0.1918

