Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6113  2.7303    -9.0002 -0.4843
      1  -2.3161  1.4688    -4.6062 -0.2508
      2  -3.3442  0.9244    -4.6997 -2.1991
      3  -4.0041  0.6469    -4.8369 -3.4459
      4  -3.6889  0.4793    -4.2141 -3.3540
      5  -3.8387  0.3953    -4.3089 -3.6486
      6  -3.9771  0.3858    -4.4278 -3.7884
      7  -3.9749  0.3220    -4.4143 -3.8026
      8  -3.9481  0.2069    -4.3129 -3.8027
      9  -3.9481  0.1747    -4.3078 -3.8089
     10  -3.9421  0.1412    -4.2654 -3.8092
     11  -3.9392  0.1244    -4.2337 -3.8097
     12  -3.9398  0.1164    -4.2326 -3.8134
     13  -3.9382  0.1099    -4.2154 -3.8135
     14  -3.9388  0.1067    -4.2154 -3.8168
     15  -3.9376  0.1038    -4.2142 -3.8167
     16  -3.9365  0.1014    -4.2130 -3.8167
     17  -3.9360  0.1003    -4.2125 -3.8168
     18  -3.9352  0.0989    -4.2116 -3.8168
     19  -3.9349  0.0983    -4.2112 -3.8170

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0587     0.0068  0.1898
      2   0.1016  0.0587     0.0068  0.1898
      3   0.1013  0.0588     0.0065  0.1897
      4   0.1039  0.0582     0.0086  0.1902
      5   0.1072  0.0570     0.0116  0.1907
      6   0.1057  0.0573     0.0108  0.1904
      7   0.1072  0.0565     0.0139  0.1905
      8   0.1114  0.0544     0.0204  0.1910
      9   0.1120  0.0540     0.0218  0.1910
     10   0.1136  0.0530     0.0247  0.1912
     11   0.1147  0.0524     0.0269  0.1913
     12   0.1150  0.0522     0.0278  0.1913
     13   0.1159  0.0517     0.0292  0.1914
     14   0.1161  0.0515     0.0298  0.1914
     15   0.1168  0.0511     0.0309  0.1915
     16   0.1175  0.0508     0.0321  0.1916
     17   0.1179  0.0505     0.0328  0.1916
     18   0.1184  0.0502     0.0339  0.1917
     19   0.1187  0.0501     0.0345  0.1917

