Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.1925  1.8607    -9.1617 -3.4766
      1  -4.7863  1.1018    -6.4821 -3.2852
      2  -3.8581  0.7261    -4.7265 -3.0606
      3  -3.4461  0.6493    -4.1087 -2.7854
      4  -3.2571  0.6078    -3.8054 -2.5925
      5  -3.0272  0.6674    -3.5896 -2.1684
      6  -2.6952  0.8734    -3.4138 -1.4731
      7  -2.3375  1.0280    -3.2993 -0.9581
      8  -1.9523  1.1983    -3.2890 -0.5531
      9  -2.1280  0.9964    -3.1110 -1.0769
     10  -2.2338  0.8261    -3.0646 -1.4672
     11  -2.3408  0.7185    -3.0860 -1.7580
     12  -2.1983  0.9930    -3.1474 -1.4133
     13  -2.1836  0.7968    -2.9498 -1.6030
     14  -2.1826  0.6438    -2.8855 -1.6931
     15  -2.1082  0.5448    -2.7524 -1.6713
     16  -2.1294  0.4522    -2.7498 -1.7829
     17  -2.0677  0.3954    -2.6160 -1.7397
     18  -2.0176  0.3478    -2.5579 -1.7070
     19  -1.9098  0.4469    -2.4566 -1.5883

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1032  0.0584     0.0064  0.1900
      1   0.1031  0.0585     0.0062  0.1900
      2   0.1021  0.0593     0.0046  0.1900
      3   0.0990  0.0600     0.0036  0.1895
      4   0.0976  0.0602     0.0041  0.1894
      5   0.0838  0.0604     0.0024  0.1861
      6   0.0412  0.0381     0.0004  0.1190
      7   0.0211  0.0182     0.0001  0.0536
      8   0.0125  0.0089     0.0001  0.0266
      9   0.0146  0.0097     0.0001  0.0299
     10   0.0165  0.0102     0.0003  0.0326
     11   0.0180  0.0107     0.0007  0.0344
     12   0.0133  0.0082     0.0001  0.0255
     13   0.0144  0.0082     0.0003  0.0264
     14   0.0154  0.0082     0.0008  0.0271
     15   0.0164  0.0084     0.0012  0.0285
     16   0.0174  0.0085     0.0016  0.0300
     17   0.0184  0.0087     0.0021  0.0317
     18   0.0194  0.0090     0.0025  0.0329
     19   0.0161  0.0075     0.0014  0.0267

