Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.6690  1.3348    -3.3409 -0.1763
      1  -2.4244  1.0376    -3.5976 -1.6107
      2  -2.8411  0.9667    -4.1550 -2.3270
      3  -3.2014  1.1131    -5.8041 -2.6775
      4  -3.8448  1.6185    -8.0569 -2.8051
      5  -5.2200  2.0592    -8.9695 -2.6543
      6  -4.2049  1.4553    -7.4694 -2.6637
      7  -4.9475  1.6839    -8.3464 -2.1828
      8  -4.9748  1.5019    -8.1113 -3.0473
      9  -4.6029  1.1722    -6.6682 -3.1783
     10  -5.0218  1.2232    -7.2514 -3.4570
     11  -4.8689  1.0015    -6.3978 -3.6552
     12  -4.8754  0.8665    -6.2409 -3.7953
     13  -4.6757  0.7700    -5.8131 -3.7080
     14  -4.8416  0.6906    -5.9185 -4.0321
     15  -5.0038  0.6486    -6.0318 -4.3109
     16  -4.9125  0.5596    -5.7847 -4.2820
     17  -4.9790  0.4957    -5.8145 -4.4739
     18  -4.8816  0.4503    -5.6551 -4.3803
     19  -4.9424  0.4050    -5.6900 -4.5186

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0978  0.0606     0.0005  0.1894
      1   0.0970  0.0608     0.0005  0.1892
      2   0.0961  0.0609     0.0006  0.1890
      3   0.0875  0.0617     0.0001  0.1869
      4   0.0487  0.0502     0.0000  0.1539
      5   0.0101  0.0094     0.0000  0.0255
      6   0.0129  0.0114     0.0000  0.0320
      7   0.0073  0.0056     0.0000  0.0139
      8   0.0083  0.0053     0.0000  0.0148
      9   0.0093  0.0057     0.0000  0.0171
     10   0.0083  0.0051     0.0000  0.0139
     11   0.0091  0.0052     0.0001  0.0157
     12   0.0095  0.0049     0.0002  0.0160
     13   0.0099  0.0051     0.0003  0.0171
     14   0.0105  0.0054     0.0004  0.0183
     15   0.0107  0.0056     0.0004  0.0187
     16   0.0115  0.0058     0.0006  0.0196
     17   0.0122  0.0060     0.0007  0.0202
     18   0.0128  0.0063     0.0008  0.0207
     19   0.0135  0.0065     0.0010  0.0224

