Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2831  1.8029    -9.1699 -3.6778
      1  -4.8882  1.0451    -6.4975 -3.5308
      2  -4.1139  0.6948    -5.0012 -3.4503
      3  -3.7108  0.5887    -4.3530 -3.2959
      4  -3.5417  0.5290    -4.0020 -3.1968
      5  -3.3841  0.5483    -3.8574 -2.9361
      6  -3.0486  0.9977    -3.8711 -1.4619
      7  -2.5716  1.3566    -4.7946 -0.6336
      8  -2.8404  1.0749    -4.0121 -1.5531
      9  -2.9382  0.8537    -3.7299 -2.1505
     10  -3.0088  0.7006    -3.6762 -2.4633
     11  -2.8669  0.8865    -3.6804 -2.1755
     12  -2.8629  0.7020    -3.5598 -2.3893
     13  -2.8675  0.5626    -3.4980 -2.4670
     14  -2.8065  0.4700    -3.3762 -2.4540
     15  -2.7205  0.4622    -3.2462 -2.4039
     16  -2.7464  0.3833    -3.2529 -2.4692
     17  -2.6878  0.3492    -3.1461 -2.4369
     18  -2.7022  0.2881    -3.1468 -2.4871
     19  -2.6641  0.2504    -3.1149 -2.4651

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0591     0.0055  0.1898
      1   0.1014  0.0591     0.0054  0.1899
      2   0.1016  0.0591     0.0054  0.1899
      3   0.1014  0.0594     0.0048  0.1899
      4   0.1043  0.0591     0.0059  0.1906
      5   0.1009  0.0604     0.0046  0.1903
      6   0.0364  0.0340     0.0001  0.1030
      7   0.0137  0.0116     0.0000  0.0334
      8   0.0169  0.0128     0.0001  0.0384
      9   0.0195  0.0134     0.0001  0.0412
     10   0.0219  0.0139     0.0006  0.0450
     11   0.0170  0.0110     0.0001  0.0340
     12   0.0185  0.0109     0.0005  0.0353
     13   0.0198  0.0109     0.0013  0.0369
     14   0.0213  0.0111     0.0021  0.0389
     15   0.0213  0.0112     0.0021  0.0390
     16   0.0227  0.0113     0.0031  0.0404
     17   0.0238  0.0118     0.0036  0.0422
     18   0.0250  0.0118     0.0052  0.0439
     19   0.0265  0.0123     0.0067  0.0461

