trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  981 550.00  0.00 800.00 12.90  1
  1  701 390.00  0.00 800.00 520.00  0
  2  645 360.00  0.00 800.00 156.00  0
  3  769 430.00  0.00 800.00 52.00  0
  4  661 370.00  0.00 800.00 52.00  0
  5  822 460.00  0.00 800.00 26.00  0
  6  714 400.00  0.00 800.00 26.00  0
  7  801 450.00  0.00 800.00 12.90  0
  8  744 420.00  0.00 800.00  6.44  1
  9  674 380.00  0.00 800.00 10.80  1
 10  675 380.00  0.00 800.00 12.90  1
 11  676 380.00  0.00 800.00 17.20  0
 12  566 320.00  0.00 800.00 10.80  1
 13  567 320.00  0.00 800.00 12.90  1
 14  694 390.00  0.00 800.00 17.20  0
 15  784 440.00  0.00 800.00 17.20  0
 16  621 350.00  0.00 800.00 12.90  1
 17  712 400.00  0.00 800.00 17.20  0
 18  748 420.00  0.00 800.00 17.20  0
 19  621 350.00  0.00 800.00 12.90  1
