trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1013 570.00  0.00 800.00  4.30  0
  1  742 420.00  0.00 800.00  3.00  1
  2  654 370.00  0.00 800.00  6.44  1
  3  655 370.00  0.00 800.00  8.60  1
  4  603 340.00  0.00 800.00 12.90  1
  5  534 300.00  0.00 800.00 26.00  1
  6  645 360.00  0.00 800.00 156.00  1
  7  791 440.00  0.00 800.00 520.00  0
  8  736 410.00  0.00 800.00 260.00  0
  9  662 370.00  0.00 800.00 104.00  0
 10    0  10.00  0.00 800.00  0.43  1
 11  715 400.00  0.00 800.00 52.00  1
 12  752 420.00  0.00 800.00 104.00  0
 13  661 370.00  0.00 800.00 52.00  0
 14    0  10.00  0.00 800.00  0.43  1
 15  661 390.00  0.00 800.00 26.00  1
 16  787 440.00  0.00 800.00 52.00  1
 17  824 460.00  0.00 800.00 104.00  0
 18  643 360.00  0.00 800.00 52.00  1
 19  824 450.00  0.00 800.00 156.00  0
