Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6112  2.7303    -9.0002 -0.4842
      1  -2.3160  1.4685    -4.6060 -0.2508
      2  -3.4728  0.8707    -4.7130 -2.4426
      3  -2.9256  0.6258    -3.6853 -2.3875
      4  -2.5318  0.5698    -3.0961 -2.1667
      5  -2.3605  0.5725    -2.8251 -1.9302
      6  -2.4142  0.4097    -2.8209 -2.3760
      7  -2.3786  0.3134    -2.6339 -2.3761
      8  -2.3810  0.2235    -2.6331 -2.3804
      9  -2.3303  0.5668    -2.6383 -2.0959
     10  -2.3455  0.4352    -2.6361 -2.1473
     11  -2.3199  0.3454    -2.6275 -2.1452
     12  -2.2892  0.3071    -2.6223 -2.1352
     13  -2.2355  0.2951    -2.6139 -2.1236
     14  -2.3293  0.2752    -2.6247 -2.1632
     15  -2.3608  0.2126    -2.6262 -2.2659
     16  -2.3618  0.1590    -2.6259 -2.3004
     17  -2.3635  0.1210    -2.6258 -2.3439
     18  -2.3646  0.0950    -2.6258 -2.3760
     19  -2.3656  0.0773    -2.6257 -2.3776

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1016  0.0587     0.0068  0.1898
      2   0.1014  0.0588     0.0064  0.1898
      3   0.1021  0.0586     0.0073  0.1899
      4   0.0997  0.0593     0.0054  0.1895
      5   0.0988  0.0601     0.0046  0.1896
      6   0.1111  0.0565     0.0120  0.1913
      7   0.1198  0.0536     0.0197  0.1924
      8   0.1224  0.0516     0.0274  0.1926
      9   0.0593  0.0395     0.0039  0.1327
     10   0.0649  0.0393     0.0082  0.1374
     11   0.0695  0.0394     0.0118  0.1423
     12   0.0712  0.0397     0.0136  0.1448
     13   0.0666  0.0368     0.0133  0.1342
     14   0.0735  0.0400     0.0151  0.1472
     15   0.0810  0.0401     0.0205  0.1535
     16   0.0824  0.0395     0.0231  0.1542
     17   0.0838  0.0390     0.0255  0.1548
     18   0.0846  0.0386     0.0274  0.1552
     19   0.0853  0.0383     0.0286  0.1555

