Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -4.6112  2.7303    -9.0002 -0.4842
      1  -2.4372  1.5265    -4.8450 -0.2634
      2  -3.7202  0.8600    -4.9684 -2.6989
      3  -3.1686  0.6120    -3.9368 -2.6452
      4  -2.7789  0.5654    -3.3495 -2.4082
      5  -2.6032  0.5770    -3.0771 -2.1271
      6  -2.3075  0.9802    -3.0898 -0.8644
      7  -2.4834  0.7196    -3.0404 -1.9329
      8  -2.3674  0.6820    -2.8664 -1.7759
      9  -2.1568  1.1229    -3.2695 -0.8714
     10  -2.2351  0.8832    -2.8859 -1.4622
     11  -2.2668  0.6961    -2.8361 -1.8045
     12  -2.2894  0.5562    -2.8138 -1.9496
     13  -2.3632  0.5201    -2.8563 -2.1216
     14  -2.3975  0.4468    -2.8650 -2.1622
     15  -2.3638  0.3488    -2.7904 -2.1603
     16  -2.3646  0.2743    -2.7812 -2.1777
     17  -2.3705  0.2223    -2.7774 -2.2005
     18  -2.3399  0.2025    -2.6364 -2.1742
     19  -2.3670  0.1694    -2.6386 -2.2440

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0587     0.0068  0.1898
      1   0.1019  0.0586     0.0072  0.1898
      2   0.1014  0.0588     0.0064  0.1898
      3   0.1024  0.0586     0.0074  0.1900
      4   0.0995  0.0594     0.0053  0.1895
      5   0.0984  0.0603     0.0043  0.1895
      6   0.0411  0.0381     0.0001  0.1168
      7   0.0513  0.0397     0.0013  0.1277
      8   0.0530  0.0412     0.0017  0.1331
      9   0.0200  0.0165     0.0001  0.0491
     10   0.0235  0.0171     0.0001  0.0532
     11   0.0265  0.0174     0.0011  0.0562
     12   0.0292  0.0177     0.0024  0.0594
     13   0.0305  0.0182     0.0028  0.0614
     14   0.0328  0.0190     0.0040  0.0654
     15   0.0351  0.0191     0.0067  0.0675
     16   0.0364  0.0189     0.0080  0.0684
     17   0.0380  0.0189     0.0091  0.0698
     18   0.0397  0.0193     0.0100  0.0726
     19   0.0422  0.0202     0.0112  0.0761

