Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.2959  2.3432    -9.0694 -1.7808
      1  -3.3778  1.2888    -5.4038 -1.5879
      2  -2.3442  0.8144    -3.4054 -1.4303
      3  -1.8189  0.6696    -2.4805 -1.3524
      4  -2.0464  0.5842    -2.5901 -1.7541
      5  -2.1912  0.5554    -2.7198 -1.9535
      6  -2.1206  0.4113    -2.3757 -1.9436
      7  -2.0913  0.3451    -2.3653 -1.9189
      8  -2.0720  0.2917    -2.3620 -1.9022
      9  -2.0657  0.2259    -2.3608 -1.9042
     10  -2.0630  0.1824    -2.3603 -1.9060
     11  -2.0668  0.1456    -2.3603 -1.9168
     12  -2.0661  0.1286    -2.3601 -1.9176
     13  -2.0629  0.1221    -2.3598 -1.9135
     14  -2.0600  0.1192    -2.3596 -1.9098
     15  -2.0485  0.1250    -2.3587 -1.8975
     16  -2.0485  0.1229    -2.3587 -1.8978
     17  -2.0486  0.1216    -2.3587 -1.8981
     18  -2.0524  0.1147    -2.3589 -1.9042
     19  -2.0562  0.1427    -2.3596 -1.8990

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1018  0.0588     0.0067  0.1899
      1   0.1019  0.0587     0.0069  0.1899
      2   0.1021  0.0587     0.0070  0.1899
      3   0.1023  0.0588     0.0068  0.1900
      4   0.1024  0.0582     0.0078  0.1898
      5   0.1010  0.0583     0.0076  0.1895
      6   0.1118  0.0553     0.0155  0.1911
      7   0.1178  0.0540     0.0209  0.1923
      8   0.1212  0.0534     0.0245  0.1931
      9   0.1238  0.0520     0.0290  0.1933
     10   0.1252  0.0511     0.0319  0.1934
     11   0.1265  0.0500     0.0355  0.1935
     12   0.1276  0.0494     0.0374  0.1936
     13   0.1301  0.0488     0.0394  0.1940
     14   0.1322  0.0484     0.0412  0.1943
     15   0.1324  0.0490     0.0405  0.1946
     16   0.1332  0.0486     0.0417  0.1946
     17   0.1339  0.0482     0.0426  0.1947
     18   0.1350  0.0473     0.0454  0.1947
     19   0.0779  0.0400     0.0197  0.1501

