trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  778 440.00  0.00 800.00  3.00  1
  1  664 370.00  0.00 800.00 260.00  0
  2  732 410.00  0.00 800.00 26.00  0
  3  745 420.00  0.00 800.00  8.60  0
  4  654 370.00  0.00 800.00  6.44  1
  5  744 420.00  0.00 800.00  6.44  1
  6  674 380.00  0.00 800.00 10.80  0
  7  744 400.00  0.00 800.00  8.60  0
  8  744 400.00  0.00 800.00  8.60  0
  9  744 430.00  0.00 800.00  8.60  0
 10  744 440.00  0.00 800.00  8.60  0
 11  744 400.00  0.00 800.00  4.30  1
 12  744 440.00  0.00 800.00  8.60  0
 13  744 410.00  0.00 800.00  8.60  0
 14  744 410.00  0.00 800.00  8.60  0
 15  744 400.00  0.00 800.00  8.60  0
 16  744 430.00  0.00 800.00  8.60  0
 17  744 430.00  0.00 800.00  8.60  0
 18  744 420.00  0.00 800.00  4.30  1
 19  744 430.00  0.00 800.00  8.60  1
