Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3776  2.2968    -9.0776 -1.9367
      1  -3.4611  1.2452    -5.4127 -1.7384
      2  -2.4310  0.7889    -3.4143 -1.6269
      3  -2.9622  0.6309    -3.6300 -2.5646
      4  -2.7835  0.5298    -3.2400 -2.4696
      5  -2.6374  0.5202    -3.0544 -2.3772
      6  -2.4629  0.9103    -3.1149 -1.6266
      7  -2.3291  0.8479    -2.8783 -1.4727
      8  -2.4156  0.6605    -2.8652 -2.0434
      9  -2.4348  0.5120    -2.8546 -2.2479
     10  -2.6061  0.7769    -3.1177 -2.2831
     11  -2.6874  0.7636    -3.1638 -2.3927
     12  -2.7026  0.6530    -3.1387 -2.4460
     13  -2.6561  0.4893    -2.9929 -2.4523
     14  -2.6601  0.3883    -2.9684 -2.5431
     15  -2.6522  0.2915    -2.9334 -2.5919
     16  -2.6488  0.2218    -2.9071 -2.6395
     17  -2.6372  0.1674    -2.8950 -2.6390
     18  -2.6030  0.4057    -2.9006 -2.4162
     19  -2.5468  0.4692    -2.8938 -2.3942

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1017  0.0588     0.0067  0.1898
      1   0.1017  0.0587     0.0067  0.1898
      2   0.1016  0.0588     0.0065  0.1898
      3   0.1004  0.0593     0.0051  0.1896
      4   0.1042  0.0581     0.0080  0.1902
      5   0.1027  0.0587     0.0075  0.1901
      6   0.0464  0.0389     0.0001  0.1225
      7   0.0468  0.0398     0.0003  0.1261
      8   0.0568  0.0412     0.0024  0.1362
      9   0.0640  0.0414     0.0069  0.1426
     10   0.0389  0.0259     0.0002  0.0838
     11   0.0397  0.0267     0.0002  0.0865
     12   0.0440  0.0280     0.0021  0.0929
     13   0.0471  0.0275     0.0066  0.0950
     14   0.0510  0.0278     0.0091  0.0990
     15   0.0525  0.0274     0.0116  0.1000
     16   0.0540  0.0271     0.0140  0.1010
     17   0.0567  0.0268     0.0165  0.1030
     18   0.0341  0.0162     0.0074  0.0601
     19   0.0323  0.0158     0.0061  0.0576

