trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  824 460.00  0.00 800.00 104.00  0
  1  693 390.00  0.00 800.00 12.90  1
  2  661 370.00  0.00 800.00 52.00  0
  3  784 440.00  0.00 800.00 17.20  0
  4  783 440.00  0.00 800.00 12.90  1
  5  713 400.00  0.00 800.00 21.50  0
  6  676 380.00  0.00 800.00 17.20  0
  7  694 390.00  0.00 800.00 17.20  0
  8  692 390.00  0.00 800.00 10.80  1
  9  694 400.00  0.00 800.00 21.50  0
 10  694 380.00  0.00 800.00 21.50  0
 11  694 390.00  0.00 800.00 12.90  0
 12  692 390.00  0.00 800.00 10.80  0
 13  672 380.00  0.00 800.00  6.44  1
 14  601 340.00  0.00 800.00  8.60  1
 15  673 380.00  0.00 800.00  8.60  1
 16  693 390.00  0.00 800.00 12.90  0
 17  637 360.00  0.00 800.00  8.60  1
 18  711 400.00  0.00 800.00 12.90  0
 19  747 420.00  0.00 800.00 12.90  0
