Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.4945  1.5925    -4.9234 -0.2670
      1  -3.7625  0.9531    -5.0792 -2.6898
      2  -3.1895  0.7174    -3.9502 -2.6389
      3  -2.8081  0.7084    -3.3980 -2.3840
      4  -2.9785  0.6476    -3.5353 -2.7045
      5  -2.9094  0.4999    -3.2036 -2.7055
      6  -2.8074  0.9282    -3.5288 -2.1499
      7  -2.6958  0.8530    -3.1596 -2.0291
      8  -2.7128  0.6366    -3.1299 -2.4824
      9  -2.6752  0.4786    -3.0850 -2.5170
     10  -2.6508  0.3659    -3.0258 -2.5418
     11  -2.5807  0.6321    -2.9008 -2.1061
     12  -2.4033  1.0183    -3.1105 -1.2584
     13  -2.4621  0.7872    -2.9009 -1.8275
     14  -2.4826  0.6093    -2.8934 -2.1177
     15  -2.5025  0.4821    -2.8911 -2.2279
     16  -2.4356  0.4743    -2.8702 -2.1671
     17  -2.4449  0.3714    -2.8686 -2.2495
     18  -2.4025  0.3285    -2.8334 -2.2170
     19  -2.3797  0.2707    -2.7879 -2.2100

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0999  0.0596     0.0038  0.1896
      1   0.0992  0.0598     0.0033  0.1895
      2   0.1006  0.0595     0.0041  0.1898
      3   0.0976  0.0604     0.0024  0.1893
      4   0.0987  0.0595     0.0030  0.1892
      5   0.1096  0.0569     0.0094  0.1910
      6   0.0560  0.0438     0.0001  0.1391
      7   0.0597  0.0456     0.0001  0.1463
      8   0.0676  0.0447     0.0029  0.1513
      9   0.0716  0.0439     0.0075  0.1537
     10   0.0754  0.0434     0.0113  0.1563
     11   0.0440  0.0298     0.0020  0.0969
     12   0.0207  0.0152     0.0001  0.0465
     13   0.0239  0.0153     0.0003  0.0489
     14   0.0263  0.0152     0.0017  0.0512
     15   0.0287  0.0151     0.0037  0.0533
     16   0.0279  0.0147     0.0035  0.0518
     17   0.0297  0.0145     0.0062  0.0532
     18   0.0308  0.0150     0.0071  0.0550
     19   0.0324  0.0153     0.0078  0.0574

