Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.3298  2.3248    -9.0729 -1.8487
      1  -3.4126  1.2742    -5.4089 -1.6533
      2  -2.3645  0.8069    -3.3946 -1.4852
      3  -2.8124  0.6159    -3.4636 -2.3833
      4  -2.5405  0.5500    -3.0468 -2.2322
      5  -2.3909  0.5347    -2.8146 -2.1319
      6  -2.4169  0.4008    -2.8069 -2.3779
      7  -2.3832  0.3013    -2.6331 -2.3778
      8  -2.3740  0.2215    -2.6303 -2.3784
      9  -2.2932  0.5609    -2.6309 -1.9443
     10  -2.3306  0.4341    -2.6307 -2.1361
     11  -2.3711  0.3515    -2.6320 -2.2196
     12  -2.3670  0.2607    -2.6310 -2.2479
     13  -2.3668  0.1960    -2.6304 -2.2828
     14  -2.3666  0.1505    -2.6300 -2.3090
     15  -2.3676  0.1188    -2.6297 -2.3431
     16  -2.3678  0.0982    -2.6295 -2.3618
     17  -2.3696  0.0828    -2.6294 -2.3776
     18  -2.3654  0.0709    -2.6266 -2.3765
     19  -2.3622  0.0676    -2.6254 -2.3524

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1014  0.0589     0.0063  0.1898
      1   0.1013  0.0588     0.0064  0.1897
      2   0.1014  0.0589     0.0064  0.1898
      3   0.1026  0.0588     0.0068  0.1901
      4   0.1031  0.0585     0.0076  0.1901
      5   0.1025  0.0587     0.0074  0.1900
      6   0.1129  0.0555     0.0152  0.1915
      7   0.1210  0.0527     0.0234  0.1925
      8   0.1230  0.0512     0.0287  0.1927
      9   0.0584  0.0392     0.0045  0.1316
     10   0.0653  0.0392     0.0091  0.1379
     11   0.0721  0.0399     0.0135  0.1454
     12   0.0738  0.0393     0.0166  0.1464
     13   0.0756  0.0387     0.0194  0.1474
     14   0.0767  0.0384     0.0215  0.1480
     15   0.0779  0.0381     0.0230  0.1487
     16   0.0785  0.0378     0.0240  0.1490
     17   0.0796  0.0376     0.0255  0.1497
     18   0.0831  0.0376     0.0286  0.1528
     19   0.0868  0.0380     0.0310  0.1569

