Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2246  1.8339    -9.1639 -3.5692
      1  -4.8298  1.0741    -6.4920 -3.4444
      2  -4.0395  0.7093    -4.9786 -3.2836
      3  -4.4884  0.5578    -5.1184 -4.1425
      4  -4.3339  0.4660    -4.7784 -4.0593
      5  -4.1931  0.4524    -4.6262 -3.9645
      6  -4.2333  0.3281    -4.6243 -4.2184
      7  -4.2127  0.2462    -4.4731 -4.2189
      8  -4.2106  0.1852    -4.4716 -4.2196
      9  -4.2096  0.1443    -4.4706 -4.2201
     10  -4.2120  0.1077    -4.4705 -4.2212
     11  -4.2112  0.0887    -4.4695 -4.2215
     12  -4.2110  0.0773    -4.4691 -4.2216
     13  -4.2120  0.0662    -4.4691 -4.2222
     14  -4.2091  0.0560    -4.4661 -4.2222
     15  -4.2091  0.0533    -4.4661 -4.2222
     16  -4.2091  0.0514    -4.4660 -4.2223
     17  -4.2095  0.0486    -4.4660 -4.2225
     18  -4.2098  0.0467    -4.4660 -4.2227
     19  -4.2101  0.0450    -4.4660 -4.2230

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0053  0.1897
      1   0.1008  0.0591     0.0054  0.1897
      2   0.1011  0.0590     0.0056  0.1897
      3   0.1021  0.0592     0.0054  0.1900
      4   0.1055  0.0580     0.0084  0.1905
      5   0.1042  0.0585     0.0078  0.1904
      6   0.1148  0.0551     0.0168  0.1918
      7   0.1220  0.0522     0.0251  0.1926
      8   0.1233  0.0512     0.0291  0.1927
      9   0.1242  0.0504     0.0317  0.1928
     10   0.1249  0.0498     0.0339  0.1928
     11   0.1258  0.0492     0.0360  0.1929
     12   0.1262  0.0488     0.0372  0.1929
     13   0.1265  0.0486     0.0382  0.1930
     14   0.1301  0.0471     0.0428  0.1934
     15   0.1303  0.0469     0.0433  0.1934
     16   0.1306  0.0467     0.0440  0.1934
     17   0.1307  0.0466     0.0444  0.1934
     18   0.1308  0.0465     0.0447  0.1934
     19   0.1309  0.0464     0.0451  0.1934

