Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.2246  1.8339    -9.1639 -3.5692
      1  -4.7033  1.0164    -6.2486 -3.4311
      2  -3.9163  0.6935    -4.7344 -3.2474
      3  -4.2427  0.5619    -4.8797 -3.9332
      4  -3.9807  0.5987    -4.4751 -3.7036
      5  -3.9594  0.4522    -4.4287 -3.7295
      6  -3.6566  1.5118    -7.2866 -1.3749
      7  -3.5471  1.2363    -5.7220 -1.7035
      8  -3.2036  1.9385    -7.8673 -0.6315
      9  -2.9663  1.6478    -6.8119 -0.6781
     10  -2.8095  1.4007    -5.0217 -0.7145
     11  -3.0902  1.1468    -4.6875 -1.5640
     12  -3.2167  0.9479    -4.4949 -2.1238
     13  -3.3331  0.8120    -4.4710 -2.4579
     14  -3.6391  0.9225    -4.9275 -2.7032
     15  -3.6087  0.7691    -4.7286 -2.7699
     16  -3.9010  0.9116    -5.2058 -2.9577
     17  -3.8790  0.7664    -5.0328 -3.0261
     18  -4.1027  0.8009    -5.2903 -3.2533
     19  -4.0917  0.6920    -5.2160 -3.2993

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1010  0.0591     0.0053  0.1897
      1   0.1006  0.0592     0.0050  0.1896
      2   0.1003  0.0593     0.0044  0.1896
      3   0.1024  0.0591     0.0056  0.1901
      4   0.0980  0.0604     0.0025  0.1895
      5   0.1016  0.0587     0.0078  0.1899
      6   0.0134  0.0128     0.0000  0.0348
      7   0.0151  0.0126     0.0000  0.0364
      8   0.0059  0.0051     0.0000  0.0125
      9   0.0070  0.0049     0.0000  0.0129
     10   0.0078  0.0045     0.0000  0.0132
     11   0.0086  0.0049     0.0001  0.0142
     12   0.0094  0.0051     0.0001  0.0161
     13   0.0100  0.0053     0.0002  0.0175
     14   0.0086  0.0045     0.0001  0.0135
     15   0.0089  0.0042     0.0002  0.0136
     16   0.0076  0.0034     0.0001  0.0119
     17   0.0079  0.0032     0.0002  0.0120
     18   0.0075  0.0030     0.0001  0.0112
     19   0.0077  0.0028     0.0003  0.0113

