trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1038 580.00  0.00 800.00 26.00  1
  1  881 490.00  0.00 800.00 520.00  0
  2  664 370.00  0.00 800.00 260.00  0
  3  645 360.00  0.00 800.00 156.00  0
  4  698 390.00  0.00 800.00 104.00  0
  5  608 340.00  0.00 800.00 104.00  0
  6  751 420.00  0.00 800.00 52.00  0
  7  804 450.00  0.00 800.00 26.00  1
  8  751 410.00  0.00 800.00 26.00  0
  9 1421 790.00  0.00 800.00 520.00  0
 10 1421 790.00  0.00 800.00 260.00  0
 11  623 350.00  0.00 800.00 21.50  0
 12 1421 790.00  0.00 800.00 260.00  0
 13  639 360.00  0.00 800.00 12.90  1
 14 1421 790.00  0.00 800.00 260.00  0
 15  586 330.00  0.00 800.00 17.20  0
 16  602 340.00  0.00 800.00 10.80  1
 17  603 340.00  0.00 800.00 12.90  1
 18  568 320.00  0.00 800.00 17.20  1
 19  768 430.00  0.00 800.00 26.00  1
