Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.6101  2.1670    -9.1012 -2.3839
      1  -3.8227  1.1902    -5.6820 -2.2041
      2  -4.7428  0.7490    -5.7702 -3.9731
      3  -4.3260  0.5557    -4.9950 -3.8617
      4  -4.0566  0.4915    -4.5832 -3.7222
      5  -4.2314  0.4402    -4.6933 -4.0430
      6  -4.1978  0.3374    -4.4766 -4.0485
      7  -4.0258  0.6895    -4.5306 -3.4648
      8  -3.9256  0.6577    -4.4451 -3.3076
      9  -3.9825  0.4885    -4.4367 -3.7682
     10  -3.9909  0.3606    -4.4269 -3.8881
     11  -3.9835  0.2753    -4.4125 -3.9122
     12  -3.9805  0.2184    -4.4057 -3.9275
     13  -3.9788  0.1821    -4.4012 -3.9388
     14  -3.9861  0.1484    -4.4018 -3.9578
     15  -3.9889  0.1301    -4.4018 -3.9604
     16  -3.9910  0.1192    -4.4019 -3.9624
     17  -3.9924  0.1127    -4.4020 -3.9638
     18  -3.9911  0.1086    -4.3989 -3.9638
     19  -3.9918  0.1063    -4.3989 -3.9645

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0588     0.0064  0.1898
      1   0.1013  0.0588     0.0062  0.1897
      2   0.1011  0.0590     0.0060  0.1897
      3   0.1024  0.0585     0.0075  0.1899
      4   0.1016  0.0585     0.0072  0.1897
      5   0.1041  0.0584     0.0082  0.1903
      6   0.1133  0.0558     0.0149  0.1916
      7   0.0523  0.0392     0.0001  0.1258
      8   0.0527  0.0396     0.0008  0.1276
      9   0.0601  0.0395     0.0042  0.1337
     10   0.0629  0.0387     0.0087  0.1354
     11   0.0644  0.0383     0.0112  0.1362
     12   0.0651  0.0380     0.0129  0.1366
     13   0.0657  0.0378     0.0141  0.1369
     14   0.0676  0.0374     0.0162  0.1381
     15   0.0686  0.0371     0.0177  0.1388
     16   0.0696  0.0369     0.0191  0.1395
     17   0.0705  0.0367     0.0205  0.1401
     18   0.0709  0.0366     0.0211  0.1404
     19   0.0713  0.0365     0.0217  0.1406

