Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.1159  2.0320    -6.7016 -0.3214
      1  -4.7355  1.3749    -7.8041 -3.2354
      2  -3.8175  0.7281    -4.7178 -3.1686
      3  -3.4132  0.6137    -3.9968 -2.9697
      4  -3.5850  0.4892    -4.0880 -3.3691
      5  -3.7269  0.4649    -4.1849 -3.5400
      6  -3.6832  0.3422    -3.9498 -3.5395
      7  -3.6853  0.2532    -3.9486 -3.5874
      8  -3.5815  0.5032    -3.9482 -3.4369
      9  -3.4859  0.5532    -3.9111 -3.3851
     10  -3.4487  0.4350    -3.7813 -3.4155
     11  -3.4570  0.3690    -3.8019 -3.4351
     12  -3.4379  0.2951    -3.6843 -3.4352
     13  -3.4324  0.2139    -3.6832 -3.4358
     14  -3.4266  0.1688    -3.6792 -3.4360
     15  -3.4288  0.1235    -3.6790 -3.4387
     16  -3.4271  0.0912    -3.6778 -3.4389
     17  -3.4278  0.0667    -3.6777 -3.4398
     18  -3.4272  0.0497    -3.6773 -3.4399
     19  -3.4270  0.0372    -3.6771 -3.4400

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0987  0.0595     0.0047  0.1893
      1   0.0962  0.0597     0.0042  0.1888
      2   0.1016  0.0589     0.0054  0.1898
      3   0.1010  0.0592     0.0050  0.1898
      4   0.1056  0.0578     0.0090  0.1905
      5   0.1050  0.0581     0.0091  0.1904
      6   0.1149  0.0549     0.0175  0.1918
      7   0.1182  0.0530     0.0240  0.1921
      8   0.0681  0.0421     0.0067  0.1463
      9   0.0686  0.0444     0.0040  0.1514
     10   0.0760  0.0444     0.0089  0.1573
     11   0.0823  0.0450     0.0135  0.1636
     12   0.0899  0.0449     0.0186  0.1690
     13   0.0907  0.0444     0.0210  0.1692
     14   0.0965  0.0440     0.0257  0.1729
     15   0.1003  0.0429     0.0315  0.1746
     16   0.1035  0.0420     0.0360  0.1760
     17   0.1065  0.0412     0.0402  0.1773
     18   0.1096  0.0406     0.0438  0.1787
     19   0.1121  0.0400     0.0471  0.1798

