Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -7.3526  1.3951    -6.4609 -5.4588
      1  -6.4485  1.0288    -7.6297 -5.0682
      2  -5.8256  0.9151    -6.6868 -4.4884
      3  -5.3982  0.9608    -6.2762 -3.8279
      4  -5.0662  1.0015    -5.9984 -3.3659
      5  -4.7459  1.0330    -5.7598 -2.9674
      6  -4.2321  1.1665    -5.5434 -2.1809
      7  -3.6773  1.3610    -5.6999 -1.3464
      8  -3.1203  1.6323    -6.6467 -0.7002
      9  -2.9909  1.4160    -5.0829 -0.7422
     10  -3.3230  1.1469    -4.9303 -1.6844
     11  -3.5063  0.9555    -4.8588 -2.3322
     12  -3.6810  0.8398    -4.8999 -2.7209
     13  -3.5111  0.7748    -4.5892 -2.6459
     14  -3.4942  0.6729    -4.5084 -2.6755
     15  -3.2711  0.7106    -4.2832 -2.4237
     16  -3.3771  0.6215    -4.3344 -2.6772
     17  -3.4436  0.5495    -4.3623 -2.8379
     18  -3.3578  0.4967    -4.1866 -2.7799
     19  -3.4201  0.4501    -4.2105 -2.9262

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1025  0.0599     0.0009  0.1902
      1   0.0994  0.0611     0.0004  0.1899
      2   0.0917  0.0624     0.0001  0.1886
      3   0.0726  0.0597     0.0001  0.1816
      4   0.0519  0.0496     0.0001  0.1569
      5   0.0336  0.0335     0.0001  0.1008
      6   0.0165  0.0143     0.0001  0.0411
      7   0.0097  0.0071     0.0000  0.0200
      8   0.0067  0.0043     0.0000  0.0119
      9   0.0074  0.0039     0.0000  0.0122
     10   0.0080  0.0042     0.0001  0.0130
     11   0.0086  0.0044     0.0001  0.0135
     12   0.0091  0.0046     0.0001  0.0139
     13   0.0094  0.0047     0.0002  0.0152
     14   0.0096  0.0046     0.0004  0.0154
     15   0.0090  0.0042     0.0003  0.0136
     16   0.0095  0.0044     0.0004  0.0143
     17   0.0099  0.0046     0.0005  0.0157
     18   0.0104  0.0048     0.0006  0.0170
     19   0.0109  0.0050     0.0007  0.0179

