trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1360 760.00  0.00 800.00 17.20  0
  1  695 390.00  0.00 800.00 21.50  1
  2  698 390.00  0.00 800.00 104.00  0
  3  661 370.00  0.00 800.00 52.00  0
  4  732 410.00  0.00 800.00 26.00  1
  5  822 460.00  0.00 800.00 26.00  1
  6  679 380.00  0.00 800.00 52.00  0
  7  822 440.00  0.00 800.00 21.50  1
  8  571 320.00  0.00 800.00 52.00  0
  9  822 480.00  0.00 800.00 21.50  0
 10  840 470.00  0.00 800.00 26.00  0
 11  840 460.00  0.00 800.00 21.50  1
 12  840 490.00  0.00 800.00 21.50  0
 13  840 490.00  0.00 800.00 52.00  0
 14  840 490.00  0.00 800.00 21.50  0
 15  714 400.00  0.00 800.00 26.00  1
 16  589 330.00  0.00 800.00 52.00  0
 17  785 440.00  0.00 800.00 21.50  1
 18  822 460.00  0.00 800.00 26.00  0
 19  893 500.00  0.00 800.00 21.50  0
