trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  554 310.00  0.00 800.00 104.00  1
  1  881 490.00  0.00 800.00 520.00  1
  2 1187 660.00  0.00 800.00 520.00  0
  3 1043 580.00  0.00 800.00 520.00  1
  4 1115 620.00  0.00 800.00 520.00  0
  5 1043 590.00  0.00 800.00 260.00  0
  6   13  10.00  0.00 800.00 52.00  1
  7   12  10.00  0.00 800.00 26.00  1
  8   10  10.00  0.00 800.00 17.20  1
  9  773 430.00  0.00 800.00 520.00  1
 10 1151 640.00  0.00 800.00 520.00  0
 11  845 470.00  0.00 800.00 520.00  1
 12 1151 660.00  0.00 800.00 260.00  0
 13 1133 630.00  0.00 800.00 520.00  0
 14  971 540.00  0.00 800.00 520.00  1
 15  917 510.00  0.00 800.00 520.00  1
 16 1151 640.00  0.00 800.00 520.00  0
 17 1133 630.00  0.00 800.00 520.00  1
 18 1277 710.00  0.00 800.00 520.00  0
 19 1259 700.00  0.00 800.00 520.00  0
