Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.1363  1.4324    -4.2125 -0.2293
      1  -3.1469  0.9262    -4.3800 -2.1647
      2  -3.6697  0.7257    -4.4637 -3.1694
      3  -3.9447  0.6634    -4.6439 -3.5919
      4  -4.1179  0.6677    -4.9071 -3.8645
      5  -4.3930  0.8769    -6.1481 -3.9945
      6  -5.1102  1.4775    -8.4609 -3.8734
      7  -6.1875  1.8361    -9.0960 -2.8537
      8  -6.9285  1.8940    -7.3753 -2.7431
      9  -7.1486  1.6368    -7.0026 -4.4503
     10  -7.2804  1.4465    -6.7957 -5.1336
     11  -7.7359  1.2665    -4.8692 -5.9773
     12  -8.0122  1.1083    -3.8825 -6.5981
     13  -8.0672  0.9737    -3.8323 -6.7079
     14  -8.2475  0.8581    -3.2037 -7.0709
     15  -8.3573  0.7633    -2.8587 -7.2797
     16  -8.4414  0.6877    -2.5968 -7.4441
     17  -8.2419  0.8043    -3.5253 -7.1839
     18  -8.0770  0.8367    -4.7448 -7.0368
     19  -7.9227  0.8325    -6.5376 -6.9237

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0998  0.0597     0.0030  0.1896
      1   0.0996  0.0598     0.0029  0.1896
      2   0.0996  0.0597     0.0030  0.1895
      3   0.0993  0.0595     0.0033  0.1893
      4   0.0990  0.0599     0.0032  0.1893
      5   0.0783  0.0593     0.0005  0.1823
      6   0.0195  0.0199     0.0000  0.0565
      7   0.0072  0.0049     0.0000  0.0131
      8   0.0062  0.0036     0.0000  0.0095
      9   0.0068  0.0032     0.0000  0.0100
     10   0.0072  0.0028     0.0001  0.0103
     11   0.0073  0.0027     0.0001  0.0100
     12   0.0074  0.0026     0.0002  0.0104
     13   0.0076  0.0024     0.0003  0.0105
     14   0.0077  0.0025     0.0004  0.0109
     15   0.0078  0.0026     0.0004  0.0114
     16   0.0080  0.0027     0.0005  0.0118
     17   0.0075  0.0022     0.0004  0.0098
     18   0.0076  0.0023     0.0004  0.0102
     19   0.0077  0.0025     0.0004  0.0110

