trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1229 690.00  0.00 800.00  4.30  0
  1  654 370.00  0.00 800.00  6.44  1
  2  693 390.00  0.00 800.00 12.90  1
  3  642 360.00  0.00 800.00 26.00  0
  4  783 440.00  0.00 800.00 12.90  0
  5  746 420.00  0.00 800.00 10.80  0
  6  673 380.00  0.00 800.00  8.60  1
  7  693 390.00  0.00 800.00 12.90  1
  8  675 380.00  0.00 800.00 12.90  1
  9  728 410.00  0.00 800.00 10.80  1
 10  748 420.00  0.00 800.00 17.20  0
 11  657 370.00  0.00 800.00 12.90  1
 12  712 400.00  0.00 800.00 17.20  0
 13  675 380.00  0.00 800.00 12.90  1
 14  675 390.00  0.00 800.00 17.20  0
 15  675 360.00  0.00 800.00 17.20  1
 16  801 450.00  0.00 800.00 12.90  0
 17  694 390.00  0.00 800.00 17.20  0
 18  801 470.00  0.00 800.00 10.80  0
 19  746 420.00  0.00 800.00 10.80  0
