Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.9334  1.4939    -8.2343 -4.9210
      1  -5.8055  0.9300    -7.0775 -4.7821
      2  -5.2657  0.7065    -6.0514 -4.6381
      3  -4.9889  0.6131    -5.6122 -4.4924
      4  -4.8157  0.5777    -5.2852 -4.2897
      5  -4.6115  0.6431    -5.1560 -3.8384
      6  -4.1650  1.0225    -5.0518 -2.3155
      7  -3.5920  1.3272    -5.1983 -1.1694
      8  -2.8994  1.6747    -6.4621 -0.5017
      9  -3.2129  1.3735    -5.7317 -1.2476
     10  -3.1254  1.1725    -4.6763 -1.3649
     11  -2.6552  1.3523    -4.7702 -0.8029
     12  -2.5605  1.1644    -4.1673 -0.8303
     13  -2.8370  0.9750    -4.1958 -1.5604
     14  -3.0551  0.8519    -4.2799 -2.0383
     15  -2.8440  0.8252    -3.9718 -1.8753
     16  -2.5884  0.9736    -3.8207 -1.4798
     17  -2.5381  0.8208    -3.6584 -1.5209
     18  -2.6770  0.7211    -3.7086 -1.8575
     19  -2.5481  0.6687    -3.5180 -1.7439

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1013  0.0593     0.0040  0.1898
      1   0.1005  0.0596     0.0032  0.1897
      2   0.1009  0.0597     0.0034  0.1899
      3   0.1009  0.0596     0.0040  0.1898
      4   0.1015  0.0601     0.0043  0.1903
      5   0.0914  0.0618     0.0024  0.1887
      6   0.0320  0.0309     0.0001  0.0925
      7   0.0128  0.0105     0.0000  0.0304
      8   0.0071  0.0046     0.0000  0.0126
      9   0.0079  0.0049     0.0000  0.0135
     10   0.0085  0.0046     0.0001  0.0136
     11   0.0071  0.0035     0.0000  0.0112
     12   0.0075  0.0031     0.0001  0.0114
     13   0.0079  0.0034     0.0001  0.0122
     14   0.0082  0.0035     0.0002  0.0126
     15   0.0082  0.0036     0.0002  0.0127
     16   0.0074  0.0030     0.0001  0.0111
     17   0.0076  0.0028     0.0003  0.0112
     18   0.0079  0.0029     0.0003  0.0118
     19   0.0081  0.0031     0.0004  0.0122

