Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.1069  1.4584    -4.1912 -0.1030
      1  -1.4655  1.3204    -4.1836 -0.8061
      2  -1.7804  1.3496    -5.0297 -1.1717
      3  -2.0779  1.5057    -6.2049 -1.3740
      4  -3.0947  2.1612    -8.2710 -1.3743
      5  -2.4418  1.6374    -6.9460 -1.4094
      6  -3.3915  2.0929    -8.3260 -1.2317
      7  -3.0815  1.7788    -7.6578 -1.4848
      8  -2.8501  1.4647    -6.4781 -1.6183
      9  -2.5622  1.1686    -4.6580 -1.6234
     10  -2.3695  0.9811    -3.5769 -1.6067
     11  -2.2473  0.8017    -3.1231 -1.6012
     12  -2.4011  0.7729    -3.2468 -1.8182
     13  -2.3094  0.6452    -3.0259 -1.7892
     14  -2.4318  0.6304    -3.1187 -1.9445
     15  -2.4526  0.5228    -3.1082 -2.0851
     16  -2.3970  0.4357    -2.9668 -2.0600
     17  -2.4601  0.3970    -3.0282 -2.1542
     18  -2.4187  0.3360    -2.8954 -2.1459
     19  -2.4468  0.2902    -2.8992 -2.1916

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0948  0.0623     0.0001  0.1891
      1   0.0949  0.0625     0.0001  0.1892
      2   0.0915  0.0635     0.0001  0.1888
      3   0.0808  0.0642     0.0000  0.1867
      4   0.0203  0.0258     0.0000  0.0706
      5   0.0267  0.0280     0.0000  0.0800
      6   0.0078  0.0083     0.0000  0.0205
      7   0.0096  0.0083     0.0000  0.0221
      8   0.0108  0.0081     0.0000  0.0233
      9   0.0124  0.0084     0.0001  0.0252
     10   0.0139  0.0087     0.0001  0.0268
     11   0.0151  0.0088     0.0004  0.0277
     12   0.0150  0.0087     0.0004  0.0275
     13   0.0162  0.0088     0.0008  0.0293
     14   0.0163  0.0089     0.0008  0.0297
     15   0.0174  0.0090     0.0013  0.0312
     16   0.0186  0.0092     0.0018  0.0325
     17   0.0194  0.0095     0.0021  0.0336
     18   0.0205  0.0096     0.0028  0.0345
     19   0.0216  0.0098     0.0037  0.0364

