Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.8994  2.3554    -7.7111 -0.4090
      1  -1.9166  1.2753    -3.8371 -0.2092
      2  -2.8043  0.8259    -3.9168 -1.8971
      3  -2.2706  0.6392    -2.9009 -1.8060
      4  -2.0022  0.5899    -2.5278 -1.6353
      5  -2.1626  0.5403    -2.6071 -1.9274
      6  -2.1197  0.4031    -2.5000 -1.9300
      7  -2.1194  0.2977    -2.4867 -1.9709
      8  -2.1894  0.3679    -2.6034 -2.1218
      9  -2.1343  0.2898    -2.4203 -2.1196
     10  -2.1176  0.2144    -2.3677 -2.1198
     11  -2.1195  0.1587    -2.3674 -2.1241
     12  -2.1320  0.2084    -2.3773 -2.1252
     13  -2.1297  0.1596    -2.3755 -2.1261
     14  -2.1239  0.1162    -2.3720 -2.1260
     15  -2.1168  0.1156    -2.3652 -2.1253
     16  -2.1163  0.0870    -2.3650 -2.1259
     17  -2.1421  0.2244    -2.4863 -2.1261
     18  -2.2583  0.4554    -2.6275 -2.1310
     19  -2.3602  0.5270    -2.7226 -2.1505

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0589     0.0063  0.1897
      1   0.1016  0.0589     0.0063  0.1898
      2   0.1015  0.0589     0.0062  0.1898
      3   0.1018  0.0589     0.0065  0.1899
      4   0.1009  0.0589     0.0062  0.1896
      5   0.1022  0.0579     0.0077  0.1896
      6   0.1084  0.0556     0.0143  0.1905
      7   0.1115  0.0539     0.0206  0.1908
      8   0.0964  0.0528     0.0146  0.1844
      9   0.1064  0.0520     0.0203  0.1876
     10   0.1125  0.0501     0.0269  0.1888
     11   0.1174  0.0481     0.0341  0.1896
     12   0.1041  0.0479     0.0262  0.1833
     13   0.1076  0.0469     0.0304  0.1843
     14   0.1092  0.0460     0.0341  0.1846
     15   0.1081  0.0453     0.0348  0.1834
     16   0.1114  0.0444     0.0386  0.1844
     17   0.0696  0.0342     0.0184  0.1302
     18   0.0399  0.0206     0.0074  0.0742
     19   0.0334  0.0169     0.0044  0.0603

