Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -6.5131  1.6860    -9.1937 -4.1211
      1  -5.1199  0.9525    -6.5236 -3.9910
      2  -4.4700  0.6805    -5.2769 -3.8533
      3  -4.1839  0.5756    -4.7548 -3.7399
      4  -4.3576  0.4591    -4.8540 -4.1641
      5  -4.2154  0.4424    -4.6417 -4.0349
      6  -4.2395  0.3276    -4.6341 -4.2215
      7  -4.2174  0.2428    -4.4735 -4.2217
      8  -4.2144  0.1792    -4.4713 -4.2224
      9  -4.2134  0.1362    -4.4705 -4.2227
     10  -4.2148  0.1021    -4.4704 -4.2235
     11  -4.2142  0.0825    -4.4698 -4.2237
     12  -4.2148  0.0683    -4.4698 -4.2241
     13  -4.2153  0.0597    -4.4698 -4.2244
     14  -4.2643  0.1414    -4.6785 -4.2268
     15  -4.2292  0.1035    -4.5558 -4.2247
     16  -4.1338  0.3997    -4.5551 -3.9156
     17  -4.0282  0.5686    -4.4781 -3.7045
     18  -4.0426  0.4469    -4.4735 -3.7659
     19  -4.0606  0.3614    -4.4725 -3.8463

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1012  0.0591     0.0051  0.1898
      1   0.1008  0.0593     0.0044  0.1897
      2   0.1006  0.0593     0.0043  0.1897
      3   0.1019  0.0590     0.0053  0.1899
      4   0.1068  0.0575     0.0094  0.1906
      5   0.1078  0.0574     0.0091  0.1908
      6   0.1163  0.0544     0.0186  0.1919
      7   0.1237  0.0512     0.0287  0.1928
      8   0.1254  0.0499     0.0337  0.1929
      9   0.1261  0.0492     0.0359  0.1930
     10   0.1266  0.0488     0.0375  0.1930
     11   0.1271  0.0483     0.0390  0.1930
     12   0.1274  0.0481     0.0398  0.1930
     13   0.1276  0.0479     0.0406  0.1931
     14   0.0750  0.0387     0.0204  0.1477
     15   0.0796  0.0395     0.0225  0.1533
     16   0.0270  0.0140     0.0037  0.0495
     17   0.0199  0.0104     0.0008  0.0349
     18   0.0212  0.0102     0.0021  0.0362
     19   0.0224  0.0101     0.0036  0.0375

