Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -2.5108  1.9595    -7.0411 -0.2425
      1  -3.8937  1.7055    -8.1480 -2.4136
      2  -2.8319  0.8120    -3.5724 -2.2652
      3  -2.5402  0.7466    -3.0818 -2.1162
      4  -2.3763  0.7370    -2.8352 -1.8309
      5  -2.4294  0.5448    -2.8176 -2.3323
      6  -2.7085  1.0179    -4.1238 -2.2594
      7  -2.7895  0.9652    -3.9714 -2.4054
      8  -2.8660  1.4051    -6.7202 -1.9725
      9  -2.7022  1.0708    -4.5211 -2.1638
     10  -2.6097  1.0645    -4.3028 -2.0683
     11  -2.5425  0.8099    -3.0766 -2.2397
     12  -2.4685  0.6688    -2.8734 -2.2444
     13  -2.5015  0.6549    -2.8893 -2.3781
     14  -2.6642  0.8910    -3.3334 -2.3781
     15  -2.6086  0.6742    -3.0556 -2.3886
     16  -2.6673  0.6542    -3.1092 -2.4116
     17  -2.6742  0.5498    -3.0826 -2.4499
     18  -2.6390  0.4112    -2.9151 -2.4520
     19  -2.6345  0.3159    -2.9001 -2.4763

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0950  0.0603     0.0027  0.1887
      1   0.0891  0.0606     0.0020  0.1874
      2   0.1008  0.0595     0.0025  0.1897
      3   0.0997  0.0599     0.0025  0.1896
      4   0.0975  0.0602     0.0024  0.1892
      5   0.1108  0.0565     0.0108  0.1912
      6   0.0561  0.0423     0.0001  0.1352
      7   0.0589  0.0437     0.0001  0.1411
      8   0.0329  0.0280     0.0000  0.0819
      9   0.0360  0.0273     0.0001  0.0836
     10   0.0374  0.0285     0.0001  0.0876
     11   0.0409  0.0279     0.0001  0.0896
     12   0.0457  0.0288     0.0020  0.0955
     13   0.0453  0.0280     0.0025  0.0940
     14   0.0316  0.0202     0.0001  0.0650
     15   0.0335  0.0196     0.0015  0.0660
     16   0.0338  0.0199     0.0017  0.0668
     17   0.0365  0.0204     0.0034  0.0701
     18   0.0386  0.0199     0.0072  0.0716
     19   0.0403  0.0197     0.0088  0.0730

