trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  359 200.00  0.00 800.00 520.00  0
  1  693 390.00  0.00 800.00 12.90  1
  2  679 380.00  0.00 800.00 52.00  0
  3  784 440.00  0.00 800.00 17.20  0
  4  783 440.00  0.00 800.00 12.90  0
  5  746 420.00  0.00 800.00 10.80  0
  6  780 440.00  0.00 800.00  6.44  1
  7  693 390.00  0.00 800.00 12.90  1
  8  675 380.00  0.00 800.00 12.90  1
  9  728 410.00  0.00 800.00 10.80  1
 10  748 420.00  0.00 800.00 17.20  0
 11  728 400.00  0.00 800.00  8.60  1
 12  730 410.00  0.00 800.00 17.20  0
 13  675 380.00  0.00 800.00 12.90  1
 14  675 370.00  0.00 800.00 10.80  1
 15  712 400.00  0.00 800.00 17.20  0
 16  675 360.00  0.00 800.00 17.20  0
 17  675 390.00  0.00 800.00 17.20  0
 18  675 390.00  0.00 800.00 10.80  1
 19  746 420.00  0.00 800.00 10.80  1
