trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  902 510.00  0.00 800.00  1.00  1
  1  716 400.00  0.00 800.00 104.00  0
  2  693 390.00  0.00 800.00 12.90  1
  3  822 460.00  0.00 800.00 26.00  0
  4  695 390.00  0.00 800.00 21.50  0
  5  783 440.00  0.00 800.00 12.90  0
  6  746 420.00  0.00 800.00 10.80  0
  7  691 390.00  0.00 800.00  8.60  0
  8  707 400.00  0.00 800.00  4.30  1
  9  654 370.00  0.00 800.00  6.44  1
 10  708 400.00  0.00 800.00  6.44  1
 11  745 420.00  0.00 800.00  8.60  0
 12  690 390.00  0.00 800.00  6.44  1
 13  763 430.00  0.00 800.00  8.60  0
 14  690 390.00  0.00 800.00  4.30  1
 15  781 440.00  0.00 800.00  8.60  0
 16  690 410.00  0.00 800.00  4.30  1
 17  619 350.00  0.00 800.00  8.60  0
 18  726 410.00  0.00 800.00  6.44  1
 19  708 400.00  0.00 800.00  6.44  1
