Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.9695  2.0149    -9.1411 -3.0400
      1  -4.2845  1.1953    -5.9770 -2.5945
      2  -3.4399  0.9284    -4.4643 -1.7949
      3  -2.9386  0.9102    -3.7849 -1.0792
      4  -3.3292  0.5323    -3.8792 -3.0708
      5  -3.1682  0.5301    -3.6179 -2.9349
      6  -3.0994  0.5550    -3.4213 -2.7241
      7  -3.1697  0.3749    -3.4213 -3.1649
      8  -3.1759  0.2682    -3.4202 -3.1736
      9  -3.3071  0.7341    -3.9425 -3.1658
     10  -3.2342  0.5890    -3.6467 -3.1671
     11  -3.2281  0.7177    -3.6341 -2.9878
     12  -3.2089  0.5365    -3.5354 -3.1653
     13  -3.1825  0.3976    -3.4234 -3.1671
     14  -3.2282  0.9944    -4.6441 -2.6102
     15  -3.1922  0.7623    -3.6462 -2.8876
     16  -3.1791  0.5900    -3.5490 -2.9420
     17  -3.1769  0.4618    -3.4920 -2.9905
     18  -3.1776  0.3616    -3.4543 -3.0653
     19  -3.1726  0.2722    -3.4267 -3.1158

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1000  0.0594     0.0051  0.1896
      1   0.0985  0.0598     0.0044  0.1894
      2   0.0967  0.0601     0.0042  0.1891
      3   0.0914  0.0609     0.0035  0.1882
      4   0.1061  0.0580     0.0073  0.1905
      5   0.1071  0.0580     0.0065  0.1907
      6   0.1072  0.0589     0.0054  0.1910
      7   0.1209  0.0539     0.0180  0.1927
      8   0.1272  0.0502     0.0314  0.1933
      9   0.0609  0.0429     0.0001  0.1404
     10   0.0703  0.0432     0.0034  0.1481
     11   0.0610  0.0399     0.0001  0.1311
     12   0.0657  0.0386     0.0052  0.1338
     13   0.0697  0.0375     0.0112  0.1362
     14   0.0296  0.0213     0.0000  0.0655
     15   0.0327  0.0208     0.0001  0.0673
     16   0.0357  0.0204     0.0021  0.0692
     17   0.0386  0.0203     0.0056  0.0719
     18   0.0411  0.0202     0.0083  0.0741
     19   0.0425  0.0198     0.0103  0.0748

