Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.4737  2.1019    -6.8344 -0.3674
      1  -5.3998  1.0986    -7.0593 -4.0374
      2  -4.6033  0.7229    -5.5184 -3.9649
      3  -5.0026  0.5695    -5.6729 -4.6198
      4  -4.8355  0.4769    -5.2702 -4.5481
      5  -4.6919  0.4634    -5.1123 -4.4758
      6  -4.7471  0.3324    -5.1192 -4.7427
      7  -4.7316  0.2514    -4.9971 -4.7434
      8  -4.7356  0.1816    -4.9966 -4.7450
      9  -4.7374  0.1364    -4.9964 -4.7460
     10  -4.7384  0.1068    -4.9962 -4.7467
     11  -4.7389  0.0879    -4.9961 -4.7472
     12  -4.7394  0.0757    -4.9960 -4.7477
     13  -4.7396  0.0690    -4.9959 -4.7479
     14  -4.7358  0.0550    -4.9925 -4.7478
     15  -4.7362  0.0515    -4.9925 -4.7481
     16  -4.7356  0.0480    -4.9920 -4.7481
     17  -4.7352  0.0454    -4.9915 -4.7482
     18  -4.7351  0.0442    -4.9913 -4.7483
     19  -4.7349  0.0432    -4.9911 -4.7483

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1008  0.0592     0.0055  0.1897
      1   0.1001  0.0596     0.0046  0.1897
      2   0.1008  0.0594     0.0047  0.1898
      3   0.1007  0.0590     0.0055  0.1896
      4   0.1045  0.0580     0.0081  0.1903
      5   0.1033  0.0584     0.0076  0.1901
      6   0.1149  0.0552     0.0163  0.1918
      7   0.1223  0.0522     0.0249  0.1927
      8   0.1234  0.0513     0.0285  0.1928
      9   0.1241  0.0507     0.0307  0.1928
     10   0.1246  0.0502     0.0322  0.1928
     11   0.1249  0.0499     0.0333  0.1929
     12   0.1253  0.0496     0.0345  0.1929
     13   0.1255  0.0495     0.0349  0.1929
     14   0.1292  0.0476     0.0407  0.1933
     15   0.1294  0.0474     0.0415  0.1933
     16   0.1301  0.0469     0.0432  0.1934
     17   0.1312  0.0462     0.0457  0.1934
     18   0.1316  0.0458     0.0469  0.1935
     19   0.1337  0.0449     0.0502  0.1937

