Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4696  2.2482    -9.0871 -2.1165
      1  -3.5537  1.2081    -5.4253 -1.9187
      2  -2.6432  0.8057    -3.6723 -1.7699
      3  -2.1100  0.6866    -2.7652 -1.5973
      4  -1.8267  0.7302    -2.3503 -1.1776
      5  -1.5960  0.9567    -2.2540 -0.5505
      6  -1.7018  0.7377    -2.1619 -1.3488
      7  -2.0982  1.2783    -4.9910 -1.2833
      8  -2.8857  2.0131    -8.0181 -1.0483
      9  -2.5520  1.6457    -7.0543 -1.1983
     10  -2.3298  1.2999    -5.2471 -1.3110
     11  -2.1975  1.0184    -3.5217 -1.3549
     12  -2.0771  0.8218    -2.9800 -1.3513
     13  -1.9593  1.2901    -4.4593 -0.8026
     14  -1.8321  1.0180    -2.9268 -0.8174
     15  -1.8870  0.8529    -2.8472 -1.0926
     16  -1.7771  1.2929    -4.1814 -0.6540
     17  -1.6490  1.0197    -2.7610 -0.6632
     18  -1.5785  0.8244    -2.5835 -0.6684
     19  -1.6716  0.7240    -2.6073 -0.8941

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1011  0.0590     0.0060  0.1897
      1   0.1009  0.0590     0.0059  0.1897
      2   0.1005  0.0590     0.0060  0.1896
      3   0.0990  0.0593     0.0051  0.1893
      4   0.0926  0.0599     0.0033  0.1877
      5   0.0632  0.0534     0.0004  0.1690
      6   0.0777  0.0539     0.0027  0.1762
      7   0.0353  0.0323     0.0000  0.0968
      8   0.0103  0.0110     0.0000  0.0285
      9   0.0124  0.0110     0.0000  0.0305
     10   0.0137  0.0107     0.0000  0.0315
     11   0.0146  0.0105     0.0001  0.0321
     12   0.0159  0.0107     0.0004  0.0334
     13   0.0094  0.0060     0.0000  0.0182
     14   0.0099  0.0058     0.0001  0.0185
     15   0.0108  0.0061     0.0003  0.0196
     16   0.0076  0.0039     0.0001  0.0124
     17   0.0080  0.0036     0.0001  0.0125
     18   0.0082  0.0034     0.0003  0.0126
     19   0.0085  0.0036     0.0004  0.0130

