trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  405 230.00  0.00 800.00 12.90  1
  1  664 370.00  0.00 800.00 260.00  0
  2  822 460.00  0.00 800.00 26.00  0
  3  693 390.00  0.00 800.00 12.90  0
  4  655 370.00  0.00 800.00  8.60  0
  5  654 370.00  0.00 800.00  6.44  0
  6  796 450.00  0.00 800.00  3.00  1
  7  654 350.00  0.00 800.00  8.60  1
  8  763 430.00  0.00 800.00  8.60  1
  9 1420 790.00  0.00 800.00 260.00  0
 10 1420 770.00  0.00 800.00 520.00  0
 11 1421 790.00  0.00 800.00 520.00  0
 12  926 520.00  0.00 800.00 10.80  0
 13  510 290.00  0.00 800.00  6.44  0
 14 1421 790.00  0.00 800.00 520.00  0
 15  545 310.00  0.00 800.00  4.30  1
 16  509 290.00  0.00 800.00  4.30  0
 17 1421 790.00  0.00 800.00 520.00  0
 18 1421 790.00  0.00 800.00 260.00  0
 19  527 300.00  0.00 800.00  4.30  1
