trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1137 640.00  0.00 800.00  2.00  1
  1  754 420.00  0.00 800.00 260.00  0
  2  661 370.00  0.00 800.00 52.00  0
  3  695 390.00  0.00 800.00 21.50  0
  4  693 390.00  0.00 800.00 12.90  0
  5  745 420.00  0.00 800.00  8.60  1
  6  764 430.00  0.00 800.00 10.80  0
  7  727 410.00  0.00 800.00  8.60  1
  8  764 410.00  0.00 800.00 12.90  0
  9  656 370.00  0.00 800.00 10.80  0
 10  727 410.00  0.00 800.00  8.60  1
 11  638 360.00  0.00 800.00 10.80  0
 12  727 420.00  0.00 800.00 10.80  0
 13  656 370.00  0.00 800.00 10.80  0
 14  654 370.00  0.00 800.00  6.44  1
 15  763 430.00  0.00 800.00  8.60  1
 16  727 410.00  0.00 800.00  8.60  1
 17  709 400.00  0.00 800.00  8.60  1
 18  620 350.00  0.00 800.00 10.80  0
 19  564 320.00  0.00 800.00  6.44  1
