Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -1.4386  1.6318    -5.5037 -0.1314
      1  -2.0371  1.6103    -6.4767 -1.0765
      2  -2.4609  1.7209    -7.2744 -1.5536
      3  -3.6754  2.2451    -8.6072 -1.8924
      4  -2.4006  1.1121    -4.4376 -1.8544
      5  -2.1936  0.8355    -2.7560 -1.8338
      6  -2.2091  0.6810    -2.6254 -2.0361
      7  -2.6888  1.3720    -6.3129 -1.9389
      8  -2.4726  1.0464    -3.9715 -1.9895
      9  -2.3544  1.0032    -3.4103 -1.9237
     10  -2.5880  1.2462    -5.6361 -1.9602
     11  -2.4549  0.9404    -3.3925 -2.0290
     12  -2.3615  0.7270    -2.8689 -2.0612
     13  -2.4142  0.6688    -2.8840 -2.1382
     14  -2.3729  0.8513    -2.9417 -2.0274
     15  -2.2988  0.8187    -2.8039 -1.9617
     16  -2.2584  0.6246    -2.6384 -2.0715
     17  -2.3868  0.7807    -2.8836 -2.1170
     18  -2.3279  0.5902    -2.7422 -2.1202
     19  -2.3691  0.5482    -2.7796 -2.1421

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.0928  0.0624     0.0001  0.1887
      1   0.0898  0.0631     0.0001  0.1883
      2   0.0857  0.0634     0.0001  0.1874
      3   0.0486  0.0549     0.0001  0.1689
      4   0.0731  0.0588     0.0001  0.1810
      5   0.0888  0.0591     0.0007  0.1859
      6   0.1018  0.0582     0.0051  0.1891
      7   0.0327  0.0297     0.0000  0.0877
      8   0.0379  0.0298     0.0001  0.0924
      9   0.0422  0.0323     0.0001  0.1012
     10   0.0282  0.0220     0.0000  0.0664
     11   0.0300  0.0215     0.0001  0.0674
     12   0.0331  0.0214     0.0011  0.0697
     13   0.0347  0.0219     0.0017  0.0725
     14   0.0279  0.0179     0.0001  0.0578
     15   0.0292  0.0187     0.0001  0.0606
     16   0.0311  0.0183     0.0022  0.0617
     17   0.0249  0.0148     0.0004  0.0483
     18   0.0265  0.0144     0.0022  0.0495
     19   0.0275  0.0148     0.0027  0.0514

