Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -3.2572  1.9813    -6.4156 -0.3456
      1  -1.6809  1.1821    -3.3611 -0.1843
      2  -2.5722  0.7907    -3.4772 -1.8693
      3  -2.1584  0.6775    -2.7769 -1.7140
      4  -1.9889  0.5928    -2.4364 -1.6303
      5  -2.1483  0.5495    -2.5539 -1.9210
      6  -2.1042  0.4216    -2.3698 -1.9190
      7  -2.1018  0.3071    -2.3685 -1.9536
      8  -2.0986  0.2292    -2.3678 -1.9700
      9  -2.0968  0.1763    -2.3673 -1.9805
     10  -2.0877  0.1417    -2.3628 -1.9685
     11  -2.0884  0.1162    -2.3627 -1.9766
     12  -2.0865  0.1003    -2.3618 -1.9752
     13  -2.0869  0.0910    -2.3618 -1.9785
     14  -2.0873  0.0856    -2.3618 -1.9813
     15  -2.0861  0.0834    -2.3614 -1.9775
     16  -2.0852  0.0828    -2.3612 -1.9742
     17  -2.0831  0.0847    -2.3610 -1.9654
     18  -2.0829  0.0845    -2.3610 -1.9647
     19  -2.0751  0.0930    -2.3605 -1.9409

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1006  0.0592     0.0052  0.1897
      1   0.1011  0.0591     0.0056  0.1898
      2   0.1001  0.0594     0.0046  0.1896
      3   0.1004  0.0593     0.0049  0.1897
      4   0.1030  0.0586     0.0067  0.1901
      5   0.1054  0.0575     0.0085  0.1903
      6   0.1139  0.0551     0.0155  0.1916
      7   0.1169  0.0532     0.0230  0.1918
      8   0.1185  0.0520     0.0272  0.1919
      9   0.1196  0.0512     0.0298  0.1920
     10   0.1249  0.0495     0.0357  0.1928
     11   0.1258  0.0489     0.0378  0.1929
     12   0.1278  0.0478     0.0414  0.1931
     13   0.1281  0.0475     0.0423  0.1931
     14   0.1284  0.0473     0.0430  0.1932
     15   0.1307  0.0463     0.0460  0.1934
     16   0.1327  0.0455     0.0487  0.1937
     17   0.1353  0.0448     0.0510  0.1941
     18   0.1362  0.0443     0.0525  0.1942
     19   0.1375  0.0446     0.0523  0.1945

