trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0 1042 580.00  0.00 800.00 260.00  0
  1  732 410.00  0.00 800.00 26.00  0
  2  654 370.00  0.00 800.00  6.44  1
  3  693 390.00  0.00 800.00 12.90  0
  4  656 370.00  0.00 800.00 10.80  0
  5  744 420.00  0.00 800.00  6.44  1
  6  744 420.00  0.00 800.00  8.60  0
  7  744 420.00  0.00 800.00  4.30  1
  8  744 410.00  0.00 800.00  4.30  1
  9  744 410.00  0.00 800.00  4.30  1
 10  744 410.00  0.00 800.00  8.60  0
 11  744 420.00  0.00 800.00  4.30  1
 12  744 430.00  0.00 800.00  8.60  0
 13  744 400.00  0.00 800.00  4.30  1
 14  744 400.00  0.00 800.00  4.30  1
 15  744 420.00  0.00 800.00  8.60  0
 16  744 420.00  0.00 800.00  8.60  0
 17  744 410.00  0.00 800.00  8.60  0
 18  744 430.00  0.00 800.00  8.60  0
 19  744 400.00  0.00 800.00  8.60  0
