Estimation of parameter k
  trial     mean   stdev    lower90 upper90
      0  -5.4196  2.2740    -9.0819 -2.0184
      1  -3.5040  1.2273    -5.4189 -1.8167
      2  -2.4740  0.7853    -3.4202 -1.6624
      3  -2.9644  0.6331    -3.6352 -2.5692
      4  -2.7851  0.5307    -3.2434 -2.4738
      5  -2.9350  0.4979    -3.3561 -2.7228
      6  -2.9487  0.3883    -3.3448 -2.9068
      7  -2.9131  0.2796    -3.1595 -2.9067
      8  -2.9109  0.2060    -3.1586 -2.9098
      9  -2.9086  0.1551    -3.1582 -2.9106
     10  -2.9012  0.1097    -3.1533 -2.9105
     11  -2.9037  0.0806    -3.1533 -2.9137
     12  -2.9016  0.0574    -3.1519 -2.9137
     13  -2.8913  0.1816    -3.1525 -2.8480
     14  -2.9005  0.1355    -3.1527 -2.9095
     15  -2.9003  0.1003    -3.1525 -2.9107
     16  -2.9004  0.0756    -3.1524 -2.9116
     17  -2.8955  0.0914    -3.1517 -2.9070
     18  -2.8929  0.0807    -3.1512 -2.9052
     19  -2.8955  0.0622    -3.1513 -2.9082

Estimation of parameter e
  trial     mean   stdev    lower90 upper90
      0   0.1015  0.0589     0.0063  0.1898
      1   0.1016  0.0589     0.0063  0.1898
      2   0.1014  0.0591     0.0059  0.1899
      3   0.1003  0.0593     0.0050  0.1896
      4   0.1041  0.0581     0.0080  0.1902
      5   0.1056  0.0576     0.0086  0.1904
      6   0.1141  0.0553     0.0154  0.1917
      7   0.1224  0.0518     0.0266  0.1926
      8   0.1247  0.0501     0.0328  0.1928
      9   0.1255  0.0494     0.0354  0.1929
     10   0.1295  0.0472     0.0428  0.1932
     11   0.1331  0.0453     0.0492  0.1936
     12   0.1359  0.0437     0.0547  0.1939
     13   0.0865  0.0408     0.0245  0.1606
     14   0.0914  0.0403     0.0294  0.1639
     15   0.0922  0.0398     0.0312  0.1642
     16   0.0928  0.0395     0.0327  0.1645
     17   0.0858  0.0374     0.0297  0.1538
     18   0.0896  0.0381     0.0318  0.1584
     19   0.0909  0.0377     0.0341  0.1590

