trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  721 410.00  0.00 800.00  0.71  0
  1    0  10.00  0.00 800.00  0.43  1
  2    0  10.00  0.00 800.00  0.43  0
  3    0  10.00  0.00 800.00  0.43  1
  4 1421 790.00  0.00 800.00 520.00  0
  5    0  10.00  0.00 800.00  0.71  1
  6 1421 780.00  0.00 800.00 260.00  1
  7  716 400.00  0.00 800.00 104.00  1
  8   13  10.00  0.00 800.00 52.00  1
  9   13  10.00  0.00 800.00 104.00  1
 10   13  10.00  0.00 800.00 104.00  0
 11  716 400.00  0.00 800.00 104.00  0
 12  716 410.00  0.00 800.00 156.00  0
 13  716 410.00  0.00 800.00 156.00  0
 14  716 420.00  0.00 800.00 52.00  1
 15   12  10.00  0.00 800.00 26.00  0
 16  716 390.00  0.00 800.00 156.00  0
 17  716 390.00  0.00 800.00 52.00  0
 18  716 400.00  0.00 800.00 156.00  1
 19  716 390.00  0.00 800.00 52.00  1
