trialNum matrixIndex leftValue leftTime rightValue rightTime choice
  0  706 400.00  0.00 800.00  3.00  0
  1  687 390.00  0.00 800.00  2.00  1
  2  652 370.00  0.00 800.00  3.00  1
  3  546 310.00  0.00 800.00  6.44  1
  4  625 350.00  0.00 800.00 52.00  0
  5 1420 790.00  0.00 800.00 260.00  0
  6  692 390.00  0.00 800.00 10.80  1
  7    0  10.00  0.00 800.00  0.43  1
  8 1421 790.00  0.00 800.00 520.00  0
  9  767 430.00  0.00 800.00 21.50  0
 10  765 430.00  0.00 800.00 12.90  0
 11  673 380.00  0.00 800.00  8.60  1
 12  855 480.00  0.00 800.00 12.90  0
 13  583 330.00  0.00 800.00  8.60  1
 14  837 470.00  0.00 800.00 12.90  0
 15  837 490.00  0.00 800.00 17.20  0
 16  583 330.00  0.00 800.00  8.60  1
 17  619 350.00  0.00 800.00  8.60  1
 18  801 450.00  0.00 800.00 12.90  0
 19  583 330.00  0.00 800.00  8.60  1
